,NO-N,NO-S,no-flex,trans,stor,full-flex
132,3250.0,8450.0,620284084.6099261,589278154.1791309,321698990.2343054,304213318.65489817
133,3250.0,8500.0,627105434.251295,596181135.6282598,326814846.01268446,309908974.9641554
134,3250.0,8550.0,634016789.3624072,603168098.5178708,332019986.3439749,315588919.8051784
135,3250.0,8600.0,641018149.9432617,610238558.8308059,337374334.4293334,321310683.81926346
136,3250.0,8650.0,648109515.993859,617391974.3623068,342925679.90837973,327204348.5167046
137,3250.0,8700.0,655290887.5141993,624628671.3013115,348600491.73176384,333314809.46185756
138,3250.0,8750.0,662562264.5042819,631948940.4514307,354280448.0412104,339480615.12200576
139,3250.0,8800.0,669923646.9641073,639353381.1674552,360065789.74771005,345702524.89692026
140,3250.0,8850.0,677375034.8936753,646842269.7105137,365918421.27970254,351862008.10353655
141,3250.0,8900.0,684916428.2929869,654415015.9777216,371954634.5978447,358122513.1481129
142,3250.0,8950.0,692547827.1620407,662072836.0904415,378201308.8886804,364523536.8965773
143,3250.0,9000.0,700269231.5008366,669815301.4607891,384529409.4008065,371167065.12534004
144,3250.0,9050.0,708080641.3093759,677642602.9655342,390981984.02799934,378015340.5307908
145,3250.0,9100.0,715982056.5876583,685554784.7180802,397640998.15141463,384802809.2073677
146,3250.0,9150.0,723973477.3356831,693551511.3102778,404568514.810916,391610208.59715706
147,3250.0,9200.0,732054903.5534505,701632837.8979754,411616477.9503441,398573747.63909835
148,3250.0,9250.0,740226335.2409607,709798968.9011191,418689893.32766813,405338085.9350219
149,3250.0,9300.0,748487772.3982139,718049926.226151,425854035.3176458,412327656.74516463
150,3250.0,9350.0,756839215.0252093,726386343.445499,433105718.15023685,419470700.97027224
151,3250.0,9400.0,765280663.1219479,734808569.5362918,440377133.2296094,426653433.4326191
152,3250.0,9450.0,773812116.6884288,743316392.1510375,447734718.8398865,433949445.1317472
153,3250.0,9500.0,782433575.7246534,751909583.0515625,455212767.25062156,441234669.6571171
154,3250.0,9550.0,791145040.2306195,760588429.8122773,462759044.9471424,448728880.885242
155,3250.0,9600.0,799946510.2063295,769352933.1508591,470436142.70443404,456506286.10219437
156,3250.0,9650.0,808837985.6517812,778203342.8089345,478266589.13565415,464248108.04298866
157,3250.0,9700.0,817819466.5669756,787138983.5625844,486238670.25834763,472124038.5745477
158,3250.0,9750.0,826890952.9519137,796160066.8432491,494434341.5225804,480109036.79200035
159,3250.0,9800.0,836052444.8065943,805266741.9233263,502658236.39023453,488131792.20695627
160,3250.0,9850.0,845303942.1310174,814459743.2048672,510940161.44747543,496248800.23882866
161,3250.0,9900.0,854645444.9251835,823738594.0920962,519289657.5336667,504388069.25048965
162,3250.0,9950.0,864076953.1890917,833103315.1736923,527712376.2675065,512413753.8227884
163,3275.0,1850.0,512536141.6775508,330257882.19631773,464175031.97015977,281209553.71020454
164,3275.0,1900.0,507476769.312878,328089915.83177274,459058639.0780849,277416330.37683237
165,3275.0,1950.0,502507402.41794795,325985165.52199084,454007633.5796285,273785794.961355
166,3275.0,2000.0,497628040.9927608,323944910.6441812,449023195.97149116,270322366.1918785
167,3275.0,2050.0,492838685.03731585,321960303.6019735,444109686.97383845,266818243.20783746
168,3275.0,2100.0,488139334.55161417,320033885.90909636,439261286.2234554,263376735.1610646
169,3275.0,2150.0,483529989.53565496,318169361.4927231,434477843.0892112,259981762.58128113
170,3275.0,2200.0,479010649.9894382,316369241.66862226,429762019.5736692,256617805.5328876
171,3275.0,2250.0,474581315.91296446,314633282.8326759,425107051.0254685,253134899.5242857
172,3275.0,2300.0,470241987.3062336,312960051.4729783,420506903.99508584,249837155.6346217
173,3275.0,2350.0,465992664.1692455,311345549.6242012,415975090.3355323,246681209.15793258
174,3275.0,2400.0,461833346.502,309795895.1969994,411502634.0808994,243648366.07425797
175,3275.0,2450.0,457764034.3044973,308305104.88684607,407090760.56480634,240580814.95242736
176,3275.0,2500.0,453784727.5767373,306870591.85441834,402735975.16380495,237531694.64008245
177,3275.0,2550.0,449895426.3187201,305497491.81149954,398445989.4302564,234719514.7105953
178,3275.0,2600.0,446096130.53044564,304176581.8280692,394209803.16222936,231891424.1358592
179,3275.0,2650.0,442386840.21191376,302906163.92855626,390028037.807444,229167597.3486196
180,3275.0,2700.0,438767555.36312455,301689480.6284278,385903048.01532793,226347122.7258625
181,3275.0,2750.0,435238275.9840786,300528169.8063577,381837231.8416876,223776433.61058208
182,3275.0,2800.0,431799002.0747749,299422572.4658415,377820675.5332778,221045724.4645961
183,3275.0,2850.0,428449733.6352141,298372574.96083504,373855571.3220692,218472679.10004815
184,3275.0,2900.0,425190470.6653959,297382034.1931215,369953510.3861013,216103205.9497752
185,3275.0,2950.0,422021213.1653206,296443351.29332983,366101311.62777716,213919670.50593308
186,3275.0,3000.0,418941961.1349885,295557232.75973004,362300336.35511154,211545046.97056285
187,3275.0,3050.0,415952714.5743984,294728320.62280303,358552714.43129194,209311742.40258533
188,3275.0,3100.0,413053473.4835514,293953957.5667934,354859649.5650363,207126424.50770417
189,3275.0,3150.0,410244237.862447,293239216.1393146,351212322.82018656,204915384.8264072
190,3275.0,3200.0,407525007.7110855,292581223.06435555,347604257.6943009,202746118.61610195
191,3275.0,3250.0,404895783.02946645,291974243.22186357,344058740.2802941,201033711.98154435
192,3275.0,3300.0,402356563.8175904,291417934.9892693,340578182.7026442,199014973.02829173
193,3275.0,3350.0,399907350.0754572,290921771.47607946,337150823.97641844,197063917.89532357
194,3275.0,3400.0,397548141.8030666,290477372.75914717,333777105.3068329,195343858.77606818
195,3275.0,3450.0,395278939.00041884,290083438.8467105,330445209.32604975,193394358.70629203
196,3275.0,3500.0,393099741.6675134,289747286.16862303,327159145.1820803,191615050.36059415
197,3275.0,3550.0,391010549.8043512,289470576.98876643,323924316.5901033,189877140.96337822
198,3275.0,3600.0,389011363.41093147,289251232.686605,320744530.7816814,188130734.40768594
199,3275.0,3650.0,387102182.48725456,289088338.93383557,317617400.31323797,186550824.1458544
200,3275.0,3700.0,385283007.0333205,288979572.42776793,314540738.76085967,185047365.5267338
201,3275.0,3750.0,383553837.0491291,288927659.6915468,311502347.2108828,183495111.1492923
202,3275.0,3800.0,381914672.53468055,288935988.6037844,308512517.445057,181924365.050193
203,3275.0,3850.0,380365513.48997426,288999599.32028604,305563159.0237161,180601638.04697713
204,3275.0,3900.0,378906359.9150113,289116001.2078229,302662511.47185886,178941938.49069107
205,3275.0,3950.0,377537211.80979055,289290719.4356671,299800643.27593386,177509273.55950615
206,3275.0,4000.0,376258069.1743129,289523167.71168596,296987319.50572824,176220662.96273404
207,3275.0,4050.0,375068932.00857806,289813342.0679446,294239196.91697234,174880022.45889777
208,3275.0,4100.0,373969800.3125859,290165045.6250467,291530505.33184516,173463616.9795488
