,NO-N,NO-S
314,-2.3122391834202998,1.340569616252882
315,-2.61300950413957,0.9386664038599187
316,-4.079555211655521,-1.389378436575047
317,-3.4191085393496365,-1.951433413523197
318,-0.9193129321860205,-0.6537622955485023
319,-3.754751300038851,-0.16144237875977546
320,-2.6702025287944133,0.07262990754007426
321,-0.9824536124604459,-1.306475574082473
322,-0.8147914746284473,-2.063905065839098
323,-1.321400160640032,0.14488087217893442
324,-0.5200296638993246,-1.1585999841953614
325,-2.9274679233920935,-1.9557802660392132
326,-4.802775976585864,-0.9386064010467179
327,-5.383543722549946,-0.4378432793342175
328,-4.451026693332649,-1.657024447614079
329,-4.318687023092633,-3.899470754642527
330,-3.764724135594391,-2.516426890391196
331,-1.9102139532686955,-5.430213383929189
332,-2.2139692349499858,-5.772208101452223
333,0.22675007508969458,-7.312045012743216
334,-0.12123144600298091,-4.090524779513716
335,-1.8444422200996127,-3.270655800808618
336,0.5038782291448916,-6.6412391133384805
337,-2.6101952382630804,-4.234439010260269
338,-3.4873735722377592,-6.087951207014473
339,-1.8628827534626504,-3.2240193690649486
340,-2.311090500802379,-2.054196407956896
341,-5.061039350745809,-2.5787249135465737
342,-3.1129496724259242,-2.3720639457499866
343,-5.04663366806283,-4.015201040540791
344,-4.546623478007554,-4.725118252258091
345,-2.1426447701165294,-3.326008132476394
346,-3.463708130407181,-0.3091232217560109
347,-2.139385903298992,-0.9877528888862366
348,-6.289564773838679,-0.3317735580916552
349,-5.949636383468431,-2.9318327064027367
350,-4.277725245889462,-2.1201566945111114
351,-7.181189500865318,-3.5194628383804663
352,-8.535486185253253,-3.5813494919205056
353,-6.1895700703451135,-5.27397742022675
354,-4.666038516327094,-4.805520873869141
355,-4.452164589357435,-4.440513600363002
356,-1.6676672143484546,-5.904989021502685
357,-3.22176154593364,-0.5415196285889767
358,-5.076004590364853,-2.3714196557646225
359,-5.551531039244482,-4.7796392428002
360,-6.39097282329836,-4.733236370831585
361,-3.8198542402832167,-4.617512276510132
362,-2.230470429609738,-4.50379202446686
363,-3.014458947259462,-5.6758391316755565
364,-3.728320309113807,-3.7807078122305717
365,-3.1427581031092067,-3.5203509575031076
366,-4.727577983187462,-4.633287171853614
367,-2.0348812063714443,-1.301377759902023
368,-3.7955391289987968,-3.144932391780914
369,-3.003790645067571,-2.6460128415914284
370,-2.5553255686404954,-1.781188465970753
371,-5.477156521437756,0.3133917261586068
372,-5.791610546560645,-0.7259772033272567
373,-5.936579925541752,-1.9244202600629905
374,-2.8919811203160823,-3.185257664396274
375,-3.1551352386975355,-2.6745557235891786
376,-4.2733735920467915,-2.3798125379824118
377,-6.622289763750071,-4.485920066743095
378,-6.250932518903697,-1.079876083432405
379,-6.764728343891804,-1.946616821756273
380,-7.777253338393803,-1.8935155291157815
381,-7.293977813370966,-1.255265933415334
382,-6.652381667275017,-5.168627076277438
383,-6.641795881011119,-6.727728734940111
384,-5.5243924613655695,-4.677698084232207
385,-5.4170317377548445,-5.30737990339273
386,-8.9689818210823,-7.620138150604635
387,-8.44887965527571,-7.209017432367817
388,-8.523673633914797,-4.673087791959068
389,-7.528531516492361,-3.4885156241898145
390,-9.125866846878024,-6.471701764157737
391,-4.821681787454554,-6.1301831711039005
392,-5.176370175779327,-5.231307409876601
393,-5.886405826728785,-3.892942959745555
394,-5.391111930585205,-4.320433340966452
395,-4.812006650898175,-6.801407946456022
396,-8.214095458721264,-3.3907104323356303
397,-5.833052263364436,-5.200040088131164
398,-6.773170506249439,-3.496742175143077
399,-7.598391498440311,-5.3190722046554635
400,-10.100693666542302,-5.758840268662734
401,-10.615279438919348,-5.075204824260818
402,-6.133447262043198,-6.471314601479191
403,-6.601118053865228,-3.9984751920411377
404,-5.696307032714695,-3.0239595421087526
405,-2.4456644603265185,-4.851440209823468
406,1.3796224807572868,-7.016445610428779
407,-2.715920841816794,-8.444533272489902
408,-4.412820278397707,-9.705094448058325
409,-4.211921877252095,-9.726774983525374
410,-3.285358464944353,-7.75380220538141
411,-4.208858440849636,-5.063411170597021
