,NO-N,NO-S
10667,120958.89062688345,244420.2807831222
10668,127873.48246917865,251315.652781414
10669,127541.01293623491,266919.38628645765
10670,126106.34508615434,245125.08511702457
10671,123948.46012340393,227757.8267919214
10672,118879.43535538431,240120.62444305263
10673,112732.66641339882,222448.16385393258
10674,113683.09827220894,225502.01456148445
10675,127218.3642705452,249584.4205467137
10676,121657.29486184043,235736.77867991378
10677,123664.1632942803,236121.79862068873
10678,125650.90159395736,241658.04191345884
10679,114603.79697647048,251503.6999978075
10680,113680.39960111715,242404.50616001646
10681,115529.89455537077,227781.97186237917
10682,122347.43768630948,233750.9214420524
10683,125359.43818177795,246142.6222837729
10684,129011.51626540828,234442.01038843527
10685,128047.20983562236,244722.70129881747
10686,132836.3327569912,252050.98030313937
10687,129863.25947965434,239041.80246600136
10688,125578.82103945871,240130.16113776533
10689,130558.54773711985,244015.2486887591
10690,130128.51158417233,242703.9778742368
10691,124810.35722994676,247918.49846963567
10692,116403.28968823596,229232.59042830495
10693,118225.14076138227,233902.2979766733
10694,120866.59767336621,220569.21520155558
10695,120708.36492462325,197000.58261342716
10696,119451.41345261017,231123.50945419804
10697,123504.6792556485,255681.91159854407
10698,115931.50137780429,255741.26553937816
10699,128326.07132575015,251874.1146286782
10700,128715.33340360849,241382.45253627552
10701,123304.24282033043,238438.60539730202
10702,111238.46926002123,224215.29878179723
10703,126733.92872466097,224720.8496439447
10704,127154.27849663884,245977.22057722957
10705,117526.50008689263,217130.52114002145
10706,124223.37792841671,233936.49924840408
10707,119673.62088842777,238267.2867785992
10708,117517.52955977301,233342.1693658794
10709,113271.54487246096,223106.59451216442
10710,114520.22794843587,208683.24326134607
10711,113979.03411201773,208467.14453359635
10712,113584.87718109759,195227.8588207862
10713,104072.57328899387,181878.78426072135
10714,107562.8368992582,207314.64913694348
10715,102533.96885963558,201349.5074049324
10716,104331.73192207214,175780.12734046805
10717,112825.70845865553,202063.55179544055
10718,118614.29571097658,212507.68782099726
10719,117650.29538455373,218957.9239280394
10720,119695.49698061733,215665.97152586593
10721,106257.928008038,199285.80336988735
10722,112310.73582872436,206288.8106475677
10723,107216.69693631039,194538.82227229205
10724,117123.11724562339,230339.4430964752
10725,120756.27907941426,221487.36703079607
10726,112341.06152801265,228094.54463704908
10727,117189.88148359468,233683.25735693495
10728,111982.76250705837,219936.84517532145
10729,105739.07019719163,208938.3968981768
10730,100314.15405492845,201292.5944780894
10731,100805.85413470004,220260.84182641763
10732,100093.91068448244,243141.72876116124
10733,105561.62370609872,207879.41225161147
10734,98509.41100233173,175355.11420385478
10735,105374.46617948357,226475.05190943234
10736,106239.67119814664,203456.26995563263
10737,102847.28310294216,199396.56084463693
10738,110365.67792971224,182028.22455066154
10739,105935.57617475885,208133.38550202997
10740,109941.45479509953,219190.86241641716
10741,108504.38064149275,241266.6802177854
10742,110254.36507260031,201657.10072761233
10743,101162.02520623445,183626.02781734418
10744,100140.54215424696,158627.6767900103
10745,103778.27960991007,168551.40158105892
10746,105411.50187761082,185919.84643968733
10747,113185.34018758805,171760.9133776697
10748,108629.18157358357,165139.59812145677
10749,112835.58112790075,173379.05006549563
10750,102504.05788271362,174803.1939394157
10751,94818.58365404101,143226.90784367017
10752,117228.66268626295,166885.1403470703
10753,109267.99478826499,183127.51441316793
10754,106847.9780434462,192240.4832354329
10755,107785.59620862891,174346.98201987875
10756,106952.7832502962,193049.8221035201
10757,102054.40108051064,174185.65713878005
10758,97681.14844981341,190070.82427335586
10759,104532.62628799133,198999.56349429156
10760,107593.7508942342,221558.7185309917
10761,104864.01888550568,211793.33479606884
10762,95124.41807393837,205115.72300192248
10763,100606.19214531577,207957.90912003577
10764,84646.94376574396,173739.4592335367
10765,89994.9438043396,194186.3577064308
10766,100834.09877255838,193930.60282197647
10767,94471.61584940346,177042.019323862
10768,99349.92333583841,173582.04557500762
10769,93976.2107967954,187110.82663708786
10770,92377.72798641061,173004.915898152
10771,87584.6505978558,156347.41389998049
10772,82390.80436028016,144385.99830334962
10773,91803.13195521185,167205.92065018674
10774,93991.81917546949,166247.8674652907
10775,95602.56399647969,163148.02919164984
10776,96046.46717843137,169398.67070226083
10777,101480.72193539928,164641.81161355606
10778,96218.12950839996,160482.59014029225
10779,95018.59524129995,156267.62725778538
10780,97005.24086612288,164595.24537312018
10781,100082.67543852805,166268.43811375558
10782,101102.59192914794,169237.7357888117
10783,98636.29816007275,168902.80902046687
10784,96927.699907109,160714.47765436754
10785,96555.01949820983,149573.49667582402
10786,102959.68946733783,144623.80142632572
10787,109975.66260288854,161289.50998898782
10788,109626.15666529482,174431.84588734616
10789,108971.89683581608,182789.8490174838
10790,100631.721463697,193173.7931191364
10791,97896.65182616207,193061.16509398166
10792,92934.64265596146,178511.20017474281
10793,92848.08463736103,173784.16328577072
10794,98601.82545619113,204635.48240400758
10795,91684.57141350377,193934.69868544035
10796,89271.1596527354,184237.91147305534
10797,89554.18486437532,185614.4111065632
10798,89933.33106030384,173112.62809117243
10799,86567.75440819384,147587.12759836903
10800,82315.76058052563,149676.68647985204
10801,89328.61862529711,171235.42052205798
10802,89557.79318209669,165298.67836152445
10803,89271.1596527354,183282.42882699682
10804,93520.41478280952,179396.70310216065
10805,103210.74976504697,175466.23919237373
10806,92899.26345484347,157262.56096041304
10807,92253.91579875845,157165.05444796488
10808,97958.7794311924,174657.9127218074
10809,99895.38517087886,186892.3293791405
10810,93597.44695796064,163753.00747325335
10811,89554.18486437532,168458.23275696023
10812,94034.13705313433,179484.9775432528
10813,95503.92599201229,175726.74505608945
10814,88027.21014780622,158771.1738906463
10815,100699.4560511555,195570.2903285096
10816,99423.5432829984,202643.0357050769
10817,95541.36449937319,217733.1970829023
10818,93762.29392399147,206346.19279854355
10819,98011.57582861699,186992.92542686398
10820,93232.72510195913,165721.10439156144
10821,90905.39734246282,171137.07773228726
10822,95085.76078649325,188486.90434016852
10823,98339.57188774445,167351.2514105456
10824,93076.92500520273,166939.26522635377
10825,98534.35123059234,177885.89019716007
10826,104335.15385503459,160690.58458037555
10827,99037.93483601487,151965.43802215552
10828,94728.00155710336,142865.91113937876
10829,95154.27051906216,168729.55539070844
10830,98934.1133187848,174064.67898583377
10831,104256.0494886958,165617.45002888865
10832,105826.1293996145,187540.79246310407
10833,108323.23287107065,184749.7282275113
10834,99552.2107317896,184301.16921904846
10835,101851.44979582552,194639.34236034908
10836,104057.24528591901,197992.9882511237
10837,109097.71897549919,191778.4199530684
10838,104969.0438405798,197962.03469559297
10839,112930.122975461,220886.1076527764
10840,114352.78703500985,204561.65278083354
10841,115830.2346153665,214924.75589078444
10842,107064.82375614795,195580.75961218684
10843,113761.08821444285,220390.06066905233
10844,109812.60886788846,212563.1999336696
10845,111641.47014374677,224889.15158919213
10846,110063.90447526137,233244.46455537697
10847,111182.34360065045,241562.51798495871
10848,104720.79767503423,204682.20295471267
10849,101908.77628746093,217414.18554589132
10850,119323.64189966998,230742.5535998347
10851,112267.03722871367,234225.55863911402
10852,113915.06719113597,219571.327022831
10853,118072.84796283621,237278.6278121136
10854,112570.59216746455,210143.12854754098
10855,107289.31652022694,189524.27560225799
10856,108427.39758492964,183630.05826100486
10857,109709.81133865478,208857.70919371964
10858,120398.34923186299,215499.091540381
10859,116723.5218594109,221731.3361781753
10860,115125.5599527412,209713.5835193473
10861,117066.51382597731,191392.13033023817
10862,115662.7783041631,191589.10724934973
10863,112330.68967920677,218669.9186414354
10864,117456.47728942662,230446.5285303052
10865,121502.78820707381,249409.18441885512
10866,114591.7343644064,225941.75811231928
10867,116426.83601264018,239669.52268902434
10868,125562.86873322367,230006.88094130153
10869,111817.52928976779,205036.9324130803
10870,105848.00714565674,214519.39429912218
10871,117107.41517516362,234230.17246262456
10872,116660.08374811812,245806.57579471765
10873,115144.6546458547,239435.8569712725
10874,119097.47296417173,232814.74717867482
10875,115453.48694965315,215456.46445832553
10876,110577.55618803609,214892.58727498705
10877,112162.36251693408,194873.56032316387
10878,121842.65438274958,210366.2218346786
10879,128372.09541467934,223482.26679287592
10880,120510.99990018501,232909.23077243395
10881,126488.46957161039,225164.96098891235
10882,126563.08152820478,240771.54023619276
10883,115282.693943747,252239.35457922012
10884,125530.0398885138,215167.00465074557
10885,136438.73120345612,233821.86419210798
10886,144542.26023778738,223485.20402052076
10887,134902.88586984097,213687.45874040684
10888,130990.53363889079,245085.70006286944
10889,128758.10051737147,222751.79899694974
10890,122484.86568575623,212616.7222464221
10891,123468.02669177741,202225.94691845792
10892,124585.06818961827,209339.39216195175
10893,120650.41500378065,247623.71080158732
10894,123972.8470261927,236844.38591815069
10895,121671.0240549555,259633.14887724904
10896,120950.87629340735,244093.2126184532
10897,117276.59472088768,237220.22816223773
10898,118910.49634730876,224878.0446021124
10899,124121.86658270817,248365.58208867518
10900,127862.99607612529,257860.05275158887
10901,126730.84352993954,273554.04940433725
10902,131137.77358710155,290791.74386296025
10903,126417.3896968078,292595.2383788408
10904,120474.07298318841,263692.82540173765
10905,140395.49199908532,275016.17242729495
10906,147255.46058293778,287627.538435101
10907,147101.084773593,294100.2305821984
10908,136845.86082877524,283656.5164327292
10909,145577.61213713253,303213.35739559913
10910,146619.79381668108,302569.81093824934
10911,135382.19864125302,287920.03154061723
10912,142478.849818259,278261.470926366
10913,142919.6517145239,317842.9269854446
10914,149031.3230934187,295199.6761867773
10915,149322.21645504047,318397.4768467416
10916,147132.62485702243,329324.2272500035
10917,142521.4904421529,315155.430620767
10918,142025.6250848362,290383.0165851063
10919,132258.59111195215,302851.6138048299
10920,139906.5038949498,316936.9990061653
10921,139570.54313639633,316472.12600224384
10922,138679.9801448591,311190.5133364904
10923,147487.91703390243,307136.6734946795
10924,144226.2811833008,301344.29407920234
10925,139437.12442782614,288441.63186539296
10926,137894.66862119123,297527.4894270795
10927,144127.8120039961,306545.34036448074
10928,139835.1676216843,294926.04869100556
10929,138924.127512516,303280.95360140025
10930,139737.6221076767,307056.07728098886
10931,134357.32339509763,303069.39723443554
10932,127342.31493395189,309173.9693355181
10933,139432.90514799586,290565.7447023572
10934,148141.53712547492,294651.834059419
10935,144683.9059289656,306159.99015789875
10936,158416.89397311897,312408.2364727019
10937,144745.94869251322,296819.85776694777
10938,142736.46278684714,302155.8358059566
10939,132365.24645318394,287540.6750078894
10940,123744.4391379779,260388.53893864565
10941,133461.61645590732,277969.25856078195
10942,130224.54238224952,275612.1133168115
10943,127203.44937562349,268569.5955049246
10944,132694.71963887327,282221.5401011639
10945,130223.1077798536,276099.73266077996
10946,128512.17000967156,271267.1186766676
10947,137101.17936883582,276833.11176544294
10948,137337.74347379632,269587.9674156698
10949,138087.73786289478,276478.2107587159
10950,137215.8279534325,283151.12960389594
10951,137643.72768179188,292605.4902219258
10952,141455.11504116782,312768.3838482165
10953,137089.08413729433,299554.20469320857
10954,133916.0835057174,305206.79027871066
10955,146491.37777193903,293869.49647919636
10956,143858.07374668593,307477.7154986433
10957,142034.23424554002,277371.4535678176
10958,140660.72491371655,295943.8966860884
10959,144119.78412521252,291732.9012853062
10960,138476.28321967993,301513.79632782715
10961,142878.12456870975,283995.3742633859
10962,149363.2329005595,303103.6992812604
10963,150882.15744123491,274944.79675469047
10964,149592.72199265243,289174.7521491416
10965,142655.27204878454,306132.74745720014
10966,141755.73460554174,314360.92034026526
10967,131899.57910662895,298811.9726414054
10968,132632.62574880937,314129.38998838817
10969,143087.38029668288,325022.26369506144
10970,145628.96066193262,328182.55184149713
10971,151884.62694944095,324705.6452443962
10972,150192.89669816592,311857.4002767202
10973,148111.35197271194,305268.0765359664
10974,147038.0904572357,305481.46771858097
10975,145804.2510629789,295638.18285936496
10976,149401.56161926364,302449.37897284055
10977,151536.75000417395,292176.17325145757
10978,141951.71624114926,297990.7199414199
10979,139572.34698997092,316217.31746628246
10980,136963.9034482545,328455.8818520054
10981,140167.68812432166,320463.0040893486
10982,137464.0689486406,294958.0420517804
10983,146498.46909363975,297418.2110138688
10984,143863.4664902767,298093.55978035316
10985,139919.29106458163,296419.67053683166
10986,132268.72317220474,274564.6169959829
10987,138070.39862193767,291467.5433292418
10988,136688.93524242562,275226.6760558588
10989,132794.06623724516,294155.3014280059
10990,150982.82043399842,306922.09317385254
10991,148918.13117000228,308613.8358107824
10992,148797.6346492526,324366.2125410238
10993,146523.5636429756,337523.633248657
10994,149668.00225227687,328988.5082477831
10995,144034.332270251,306495.0769558265
10996,130404.78016349042,285968.8882928095
10997,144979.1325796463,303398.3973834739
10998,144155.9663591949,338228.1009216366
10999,144770.6745118722,335424.39751540555
11000,141885.7306705821,312253.24456682417
11001,146032.84264584773,294784.14850372553
11002,143147.95497031434,258537.5526558378
11003,144079.44905972853,277242.1718453642
11004,155487.88394136587,280454.4196145122
11005,150636.37396071656,294523.1501262208
11006,142028.69208656275,291347.8847345059
11007,142652.01984346448,278291.72626035474
11008,136237.11600179411,278699.06946063746
11009,133982.36712365775,275735.9913386821
11010,131674.13646461652,266818.0801079051
11011,145634.8006414366,294739.0381738999
11012,149401.4365508845,284745.4770706343
11013,147505.9893772704,295489.4597878124
11014,142742.89261930124,315185.4708234617
11015,144350.424625752,298819.91703897173
11016,140055.63100969995,282904.7405850894
11017,134630.70456413936,274819.1032718662
11018,148892.9639996618,313373.25817488786
11019,141287.9590608974,316315.73778561025
11020,143124.77040022108,304695.72893822566
11021,145992.11980475194,281467.3287041875
11022,139558.04403969122,289507.0950068359
11023,134362.15832533114,290203.0098693137
11024,134007.73042604784,281361.81950829574
11025,139158.84888002035,299025.7840391193
11026,137426.25319417857,305428.74418333266
11027,138425.72181705214,276377.59502310725
11028,133360.17947939914,284159.9382445976
11029,130806.16655214218,294577.81923143036
11030,129874.06831411863,298608.8176138146
11031,128054.04765723742,275668.2630018688
11032,139231.07418293116,297301.44928565755
11033,138163.571941582,295893.8733649178
11034,135441.70421185726,282055.1503262322
11035,134428.55016550934,271303.30758487387
11036,133846.85423391982,279422.7941640362
11037,122059.28808803366,237988.31231356348
11038,125506.25626299751,239607.2954274863
11039,126468.64571667476,254591.8046069085
11040,123892.58024756575,250681.46659793943
11041,110717.70523746885,248231.79360656225
11042,117850.7052607007,258488.26072902835
11043,115700.72465826981,253827.13095624666
11044,105187.05162209237,244655.13347888683
11045,110739.0557318441,239779.0478440678
11046,122098.30839028608,273145.082802178
11047,120364.04000948157,276795.68433906656
11048,115746.36243339698,282505.37766787835
11049,110462.64247296701,249444.16141696105
11050,116305.57433762588,248540.88938023214
11051,117429.67843052103,251600.07073238652
11052,122119.44364578192,243593.11933540582
11053,117550.7766981408,240624.0180933891
11054,127574.63804916538,244315.9945239406
11055,130340.60135629999,259339.50271317174
11056,130540.66819538697,254362.6613452498
11057,131180.62644643962,262242.4996887676
11058,131510.90804499696,246175.02950819719
11059,114142.13093532645,243408.1688690765
11060,126818.99138429825,276053.89612175943
11061,125687.15819582816,271428.482337818
11062,126494.39695275907,252653.43083616142
11063,132649.57657831348,277546.9575253369
11064,126956.96322412704,275846.2363335497
11065,126237.20208079135,263759.6690324937
11066,125971.00835133257,250092.9877479113
11067,128290.2042187695,249798.02639824888
11068,127120.62599459161,253609.26498034687
11069,124010.06868041884,223845.33775046264
11070,114613.38594534266,196998.2247009883
11071,121551.33329570002,222449.62108358275
11072,123243.00743635313,235087.58425843925
11073,122646.42240238225,223674.73512888933
11074,128730.76500572657,211366.64527255337
11075,122946.60041746293,209127.4459141998
11076,113569.27377039024,216766.4982203691
11077,114441.13654828884,232837.33057093687
11078,119427.59659552069,236078.75477531654
11079,118133.30454615707,246696.02585241053
11080,115677.22928582181,242908.62014734017
11081,120574.62462130579,253066.9669755639
11082,113983.0000318188,248357.63326143834
11083,122218.34796301622,261571.5084561384
11084,119757.28046976804,243102.42996540637
11085,117263.34874247164,246970.70811665314
11086,114057.80230728349,217218.56003130932
11087,116623.86514970864,194106.93098920712
11088,125521.0398711591,229796.05678947014
11089,117441.39479887151,224568.31467867797
11090,114480.75805951309,232755.3883653874
11091,112208.6106910274,194368.48908118508
11092,121283.01761179292,208247.06082502886
11093,110340.63701905776,207298.023711717
11094,102492.54542468858,195599.2399091366
11095,99496.20283513812,209350.88909960494
11096,106537.99106394753,195852.64275967996
11097,107180.50880505997,195236.89134863036
11098,103497.13984989814,200729.50900601718
11099,105385.7025696409,205753.847074689
11100,97916.37718218757,180289.74157606898
11101,99747.12408643871,177578.31614333097
11102,100230.30770548689,193470.17030492314
11103,105627.10088427483,179317.34416144498
11104,104497.0249833176,189529.9837129727
11105,101868.64009586489,172096.79049464522
11106,105172.34041349382,191488.2671855711
11107,100453.99370605657,171206.87269931423
11108,105134.1828603427,177021.6354650304
11109,108264.37602870855,202880.4971364141
11110,104930.39606650553,215150.22806374377
11111,102266.21426064309,191376.1678502869
11112,105924.22539157697,190203.14993778465
11113,100083.12033711701,191291.38833600975
11114,98341.19959554827,152592.6577847376
11115,94110.26365904733,143186.6732456116
11116,96510.05115907345,176113.18400615623
11117,95608.73224286048,171793.33066664668
11118,99686.36721900958,171129.548717809
11119,93739.04595722994,171931.77751179546
11120,95582.38997044713,184540.22262681878
11121,90330.30358763704,151933.2885272398
11122,89227.04631267015,151344.40910368937
11123,89491.95831781256,171217.72752869647
11124,103845.13888879091,166711.47070517502
11125,102530.63663026398,178222.82335875943
11126,105162.33250593122,172847.31627364512
11127,105210.17248637258,177593.18914753973
11128,103536.35780971743,152020.59766501054
11129,98860.73990786086,148157.39944985195
11130,96231.43176065086,174345.35148360123
11131,103190.26413795009,177508.5690278036
11132,103301.99543459842,189363.16463578158
11133,100235.81003433521,173026.6401925001
11134,97014.61544525468,163783.8073972766
11135,92248.06963473099,156800.7356314783
11136,91725.6258410005,166088.30157604566
11137,100599.34191296555,176735.733779316
11138,108736.10766280376,174897.01651103396
11139,106816.459498209,205234.05267464576
11140,111210.52428206327,171227.00428098778
11141,103825.39843962644,196944.28779560846
11142,97225.539035808,186658.48455563854
11143,100305.2359923512,175579.8501794933
11144,105615.19537516794,180217.69273539857
11145,109935.12623148825,206497.66925811363
11146,105489.41877014135,195666.36618097906
11147,119138.0902427797,184719.13973724263
11148,114596.75129965987,196196.0842403042
11149,103173.04790649333,147686.6088730482
11150,104620.8032852294,152335.19715320764
11151,106388.99435798875,179205.0375296482
11152,99689.62504099253,169813.09234356383
11153,92764.7680516131,174125.5031606459
11154,103643.2850100559,163297.41532318268
11155,96041.77943584116,161617.3824066408
11156,89397.71735067086,146991.9717793736
11157,86590.86573741278,149326.67484948246
11158,90772.47796319716,164840.95943151906
11159,93974.05959882395,167098.15192014337
11160,94077.14835570415,173194.30295364367
11161,98448.26673212656,169147.7270559167
11162,95259.02365891055,162906.5392976053
11163,98230.14976114708,151220.0162716933
11164,92641.89002853665,145335.27023476874
11165,97918.84824867266,167806.91532475004
11166,102579.974157308,173209.04144930316
11167,104963.94479720034,162246.448308636
11168,102831.70471306558,177960.6203052587
11169,98581.48998956796,160649.7953637374
11170,88175.34631504912,149393.9394421069
11171,93834.44554588197,157717.42377379845
11172,98000.3198137814,188957.5929581069
11173,104546.54169327422,186545.8926271922
11174,104067.78439826537,189180.68311901297
11175,108441.68367569122,179076.17038619905
11176,102500.33285541495,184593.57760673016
11177,100223.42019211125,149121.7573960141
11178,102880.38090107747,144715.49925803096
11179,111455.73641514158,175087.8644486966
11180,109598.17400739252,182796.48850880805
11181,107341.10310055965,188505.23490109533
11182,113536.29792416691,185397.2240866573
11183,106422.34411476561,169039.02778332782
11184,113135.26574922646,169817.80622787794
11185,104964.02385311773,169826.82715288395
11186,112679.87675110297,203333.07121341734
11187,105057.75879821714,200476.25497697457
11188,102508.18249312828,183627.62668325863
11189,107324.45799808323,184375.8921249683
11190,96033.74704723425,181808.88224901675
11191,101221.58996490343,183676.85191077902
11192,94115.94048787576,205995.81170370063
11193,104189.55875095229,218455.8263311991
11194,100142.89085507637,203789.88346298406
11195,111205.7112631549,198050.19194925827
11196,103351.25057675753,207375.39756046288
11197,105464.02282331492,222442.01712518773
11198,99301.67387397046,202318.698098458
11199,97426.34577617983,186377.44166120212
11200,115624.16426135339,194477.98498889216
11201,117643.825891346,196524.28754503146
11202,121977.93700828057,199393.79487497304
11203,112853.08529341003,200895.56193034613
11204,112381.08807127696,185466.51172676095
11205,103023.58516861034,181516.5464116718
11206,104377.67426064087,183280.92920022277
11207,117234.95692324014,204459.76333157037
11208,110125.5337042654,226927.7462660204
11209,112457.34207439706,216151.97035085518
11210,114831.05297596783,228311.52428136254
11211,108969.44765154613,225090.73694930648
11212,115793.15010203898,212097.10484282026
11213,121225.39455514416,212524.455612768
11214,118173.25016844194,222789.8486172555
11215,109918.19479144606,209189.9080801126
11216,117783.26066495397,224418.49642197188
11217,112063.53944426583,219530.64564772422
11218,115457.10275095227,219208.71689160907
11219,109501.10238913013,202707.2082964456
11220,117484.85592181903,192051.4603984335
11221,126895.6687163513,230372.89172955364
11222,121971.35509529899,238861.7349683158
11223,120660.01756060457,230851.67716910935
11224,120909.73869185183,229011.29629251585
11225,124933.40306915753,233784.68829284437
11226,120311.26760076065,206006.28609319797
11227,116650.68782795608,220186.04168702176
11228,125241.97333915354,256428.2296920524
11229,126124.86411821854,247595.00770433398
11230,118337.80471158604,247482.6579676473
11231,123969.31156407672,240436.66244019143
11232,127408.58219125305,246720.12123711457
11233,120226.76842757352,229480.20516895415
11234,117012.51282525514,229621.44607895787
11235,121298.64266399851,257968.19002970523
11236,129154.70269135674,260996.04324886372
11237,128186.99240797505,266526.88553671684
11238,127097.08301380867,227858.33330718562
11239,125670.65709394589,234882.82334642322
11240,119616.56023930872,231551.42032333644
11241,118040.5704785012,226163.10157759703
11242,129098.8149120975,253341.71414293486
11243,122519.3518826422,255868.6637484426
11244,132259.18232647868,259139.29388795735
11245,131111.17353978113,268022.004615265
11246,128625.22901158038,277946.8016060345
11247,121059.12419379543,263139.3260027356
11248,116247.2617374968,259323.8565564723
11249,120342.8281250105,252759.99070632103
11250,124341.30901743339,274117.0275428549
11251,122097.55649236648,279521.951037053
11252,130268.14480529804,287991.06591236003
11253,126398.47152115726,283694.6386113635
11254,123237.59838569118,291125.798478044
11255,118898.96026801207,257258.19477899492
11256,130499.68454173737,278941.86853876937
11257,128969.61642581137,291762.957233689
11258,128521.72062747003,276640.22905823257
11259,132588.18631473792,267500.3972074433
11260,127900.40635134038,261623.02943662446
11261,115449.95492011931,241487.4523386208
11262,108590.98984904197,234007.55849356775
11263,119137.42944155038,268897.9612136087
11264,118459.7168890583,278577.23671923607
11265,114541.40258534494,288179.8250267685
11266,118411.24643089951,284276.0892196285
11267,125766.20883982955,293545.8982117338
11268,124710.56037282536,273942.6928170594
11269,122606.28455729826,262019.69438091782
11270,132830.21501542436,302024.2614890031
11271,130684.21858169677,302829.6455775739
11272,130013.38020513639,270165.4412002655
11273,133211.77213236218,293705.2553393616
11274,139212.44535821027,288668.824331848
11275,131851.00682267098,296514.2132373956
11276,129012.27911890254,289037.31208907906
11277,137527.84517646593,317752.20567138103
11278,140676.7078537243,300275.9271011895
11279,136211.44268529446,298652.41654630314
11280,139777.60011811662,284281.13111052924
11281,133700.52825432696,314680.9272590735
11282,127867.98716045795,289885.86701158073
11283,127638.03712736802,287372.9921637432
11284,140750.53033492935,320415.4432800899
11285,151633.16128907498,310722.6506824178
11286,145431.17320649573,314976.06242918177
11287,147290.46695604792,299462.8739313404
11288,138828.49270057975,303049.47261312365
11289,134115.53614044638,298607.33146015974
11290,134713.88537131052,306070.96810898
11291,140241.0420928583,317765.04043556034
11292,136214.73972841835,315585.8220575458
11293,136295.52193000034,294387.20820695383
11294,145146.99777429344,298462.42238353344
11295,143617.71328715613,286704.60875845765
11296,133786.5253245156,300743.0114704997
11297,135249.91795768845,282404.17313749297
11298,138669.28183943825,293301.84897831164
11299,140079.15340390953,308492.087081597
11300,143510.09838264028,298230.162091366
11301,143914.05649671936,304626.6566483602
11302,142401.3398112298,306958.51256178354
11303,133995.7908283536,305213.9485376704
11304,133040.95188537412,293256.545567377
11305,141719.85968560263,298489.9620734288
11306,148241.48722163844,312231.15349460737
11307,137918.47553405658,287893.17093844514
11308,136603.9430097492,279986.2354669564
11309,135193.1410772086,300736.9732531171
11310,132675.82817795756,297347.92134224233
11311,133457.28758207776,279860.45356412826
11312,130848.01434716138,289754.5994641221
11313,133478.88489310886,287396.33425043407
11314,125927.20705372402,296580.9998460135
11315,130586.16145420918,293774.047084886
11316,124857.39222236842,293499.9291754948
11317,135602.12200138578,310915.729917238
11318,137498.24978808925,309749.9103195036
11319,149475.94942272158,302824.45538706507
11320,155552.71924006584,306618.9974729262
11321,144294.16038829286,299523.4806998512
11322,144666.3104524428,303760.3442625043
11323,143486.81557038362,329311.29300449934
11324,133257.8962743634,301790.57314779895
11325,137143.33164914884,299010.3634016415
11326,131861.69077341413,322651.1058420158
11327,126538.66707838548,327063.52478133584
11328,130759.44712207848,324409.01909608586
11329,135532.34647322178,337686.19244045985
11330,138832.24051316924,357712.596133764
11331,144878.11997627767,329453.6612781789
11332,146595.88652941812,320858.16134252265
11333,140260.72306420046,345902.42268255504
11334,137292.0706277897,354091.20004435396
11335,146546.9666968175,329949.00474136265
11336,150411.9338024767,323551.47030203795
11337,149021.18295092773,316291.76320852234
11338,141852.12347358017,310579.6281070697
11339,133911.59753094494,282365.21914598433
11340,139041.50064928795,320731.17308254435
11341,143043.77319262462,301501.8511910448
11342,141510.86533295747,304340.39353495406
11343,150112.39055190998,302173.8766026187
11344,146651.79690282012,300455.3695210481
11345,144975.314264921,283879.58021225984
11346,139004.99714083047,273076.83733911597
11347,143586.42363602086,284476.8234371493
11348,147063.1754594496,286152.2497791991
11349,142628.65425493798,314532.96117035276
11350,146728.12297905164,305926.0103198305
11351,153801.0735381729,307440.1946144245
11352,148211.5721141635,297072.63525834336
11353,144804.86904113795,303927.73738218757
11354,156038.00765552977,313842.07675003726
11355,157731.59673944156,316682.67089940805
11356,157532.8754889478,324562.04233872646
11357,153821.3488389107,331234.8946737206
11358,153857.3421080071,336306.4547443137
11359,146408.63901104295,323771.57471123355
11360,134729.61298796238,290420.57358248916
11361,149578.19248876622,298258.9767431456
11362,148413.2414732349,309506.3776222437
11363,150427.69126831045,323022.19011464604
11364,142396.4451342303,316390.3876028451
11365,136805.91448255462,314968.2130970381
11366,129387.93993611055,283582.7166612797
11367,132893.6111662468,277864.30885662907
11368,142848.18681861248,303060.462359893
11369,145968.4203936651,315546.50286281283
11370,145055.763532019,304601.0902328873
11371,135091.63502255347,311546.2971614911
11372,132714.7783501278,302112.2298990809
11373,125849.6723571784,271883.3827742176
11374,130867.78589752218,288783.6967872968
11375,141054.7820940114,299604.81585830334
11376,143816.33769151173,275202.68557839096
11377,147504.51887926456,272507.4729089225
11378,139349.67951197157,309036.7752097228
11379,127469.86926621312,287114.9534589753
11380,135640.23608970715,287531.35417873994
11381,134709.62919028482,316089.86495975254
11382,147319.6881486813,318662.6640497216
11383,140331.9555345836,328689.88345483027
11384,143855.86156792767,296856.1553538694
11385,139485.90659321367,328781.18480063276
11386,129071.24506076347,294790.36426564853
11387,124315.46754075242,298808.61484284536
11388,133693.33529809758,327535.6724410746
11389,127438.90282979693,319282.8050936698
11390,131823.2577113547,307601.23796848836
11391,129759.02787109933,335712.0363301732
11392,128704.6056666727,335656.3479624447
11393,119841.25380300003,309890.4317423862
11394,122141.70166463818,302635.5765025809
11395,133220.53878385853,305364.89644578326
11396,121512.8783728613,287818.156080432
11397,125059.39698901516,303994.44180291076
11398,113922.45605425534,258940.61197783885
11399,121586.30841711319,259587.75941856013
11400,119771.09433657434,266626.66813563835
11401,120447.44936517387,284489.26445205347
11402,122146.86961069162,282209.1618250585
11403,133172.08612592047,303149.3450693522
11404,131201.49214773445,287101.28474298306
