,NO-N,NO-S
0,3722.025776054046,6707.421820374692
1,3731.5747159206953,6785.005439679639
2,3719.6316521973085,6753.732632628647
3,3731.4243693489716,6751.473918535915
4,3689.425031266735,6674.955872891923
5,3478.315533191532,6088.6264335581
6,3429.8233575219015,5932.177506176155
