,NO-N,NO-S
340,0.2976559296955674,0.2092201628141075
341,0.20444681739489734,0.3401036356882383
342,0.44021247801886343,0.4088998952468599
343,0.33792282762176507,0.24944833763448382
344,0.28438511532460664,0.15812866515796054
345,0.5208907127562674,0.2697734391748119
346,0.4227823423615439,0.17479746607760704
347,0.4083882146709168,0.1683067941782812
348,0.2684253421472823,0.08977295461037382
349,0.1698079873979832,0.046870656368479535
350,0.10487859730603066,0.024200004782106488
351,0.29810581166635186,0.08571980758802633
352,0.325120317195599,0.09184973120528483
353,0.20868202067256425,0.04796728009569029
354,0.1300375920832969,0.024765861305228065
355,0.19539722878238042,0.2516436499900181
356,0.12135681782514707,0.1374508765804462
357,0.1318396646197838,0.08939332031361147
358,0.18030331331602945,0.07845061156029387
359,0.11156074815483918,0.040808566641426736
360,0.211799673456061,0.0692563642972448
361,0.210555950504291,0.05982522392251777
362,0.16846722674824965,0.04345222409038618
363,0.39418008459810794,0.5783016498180898
364,0.36506502801495155,0.45786364708072
365,0.24316947960084434,0.2698012851934094
366,0.652575552891919,0.4978629616585345
367,0.47219094784156945,0.4060963464824471
368,0.3569229420997494,0.2570185854223598
369,0.3356797611510124,0.3534097156945839
370,0.21584034427533516,0.19925024540377878
371,0.18397597652375797,0.12109889480227332
372,0.11783207334749946,0.1281515567496505
373,0.28676557166885575,0.1375476610154549
374,0.3687159311575947,0.1357643486840845
375,0.2695796497662999,0.3927190689151444
376,0.17027822698679207,0.22435221106365533
377,0.46066032705659,0.23827817847595723
378,0.30706533461442365,0.12943908683446037
379,0.22682177118582403,0.5017720129545147
380,0.14379218411687034,0.3245001312944883
381,0.17763328767764175,0.20509179706801817
382,0.6519952934216138,0.3169630406044919
383,0.47566303512379593,0.4012049446277508
384,0.338402157281364,0.23558567354918436
385,0.22611678431822835,0.27819371790475755
386,0.14511009065532965,0.21167210760057464
387,0.35778418457434036,0.1946652181222388
388,0.3118652763987545,0.13023084885153824
389,0.2242770144150673,0.45067555486145183
390,0.29124898693718415,0.2993822132434911
391,0.20711380615129904,0.4727774044703855
392,0.28203455287783996,0.314496880903018
393,0.22925966305698187,0.18945907964898345
394,0.3474486200488388,0.16835936848794342
395,0.2897598761370127,0.11218962265407695
396,0.32768694220324046,0.10466449637175357
397,0.3876869317533578,0.1155931922981942
398,0.5211499929039372,0.22497322088962346
399,0.40184078409503987,0.16353249719793395
400,0.29752166647542744,0.17431274416993958
401,0.21999271084822936,0.5160852681598851
402,0.37901582348352325,0.37071231744451205
403,0.5555580241587526,0.3586116548603543
404,0.4928060331222365,0.2430789758082138
405,0.3313551366623526,0.13200027784376567
406,0.24772711307533135,0.08055154392682728
407,0.49950743006004084,0.5788401868677887
408,0.3854691139930331,0.36844000010645106
409,0.25068749239895893,0.20827334910663453
410,0.22262196262571166,0.16313616035503786
411,0.23086264326408568,0.11427186436907066
412,0.14405553062967014,0.05979050178208323
413,0.08805223517050853,0.030836650863570902
414,0.17300198633702146,0.05118398509751232
415,0.2848124330538495,0.25762009650795403
416,0.45658869013363035,0.4708600768703517
417,0.7249246593169314,0.5811304898595555
418,0.694412308197436,0.42719915493233285
419,0.5220883951747115,0.2532989242259919
420,0.41089700265536844,0.15853967969425076
421,0.3385780825853313,0.10766706862410791
422,0.31742877900628275,0.09129325944810507
423,0.291005689224184,0.07727689242900071
424,0.3305912436651205,0.09090272542751976
425,0.2115052437013657,0.04722985855745998
426,0.13626494012983437,0.10568964501288969
427,0.0852294413283684,0.09168073481554229
428,0.4671919201345389,0.19007230575975576
429,0.3110988174178224,0.10146982072858479
430,0.19866192178015507,0.053092196771965194
431,0.17318700495137707,0.15345600737408438
432,0.14005919296872138,0.08994602635437765
433,0.11671088452968448,0.05597208907184925
434,0.07080132876122891,0.028803145482093062
435,0.1317373272953135,0.041933548796008746
436,0.33260162836096707,0.17361169089145534
437,0.25345575792743924,0.10560439182490311
