,NO-N,NO-S,no-flex,trans,stor,full-flex
45,3250.0,4100.0,321031537.8995806,218540023.5440313,249971975.73401764,117850870.81094933
46,3250.0,4150.0,319622213.6154452,218766332.8088477,247137333.08188176,115916030.71176507
47,3250.0,4200.0,318303185.4757834,219055900.486404,244335611.39857063,114118406.77792487
48,3250.0,4250.0,317074453.4805953,219408529.46355283,241572710.53937927,112393985.61010283
49,3250.0,4300.0,315936017.62988055,219820942.26662204,238856128.41149876,110597227.22146757
50,3250.0,4350.0,314887877.92363936,220296220.10525203,236198513.8275649,108918742.72850543
51,3250.0,4400.0,313930034.3618715,220834258.27898315,233599391.1235181,107265322.32209797
52,3250.0,4450.0,313062486.9445776,221435172.80985957,231045806.69094974,105618082.27121633
53,3250.0,4500.0,312285235.6717568,222099195.16807285,228523688.79652432,104239802.52110428
54,3250.0,4550.0,311598280.5434097,222825338.41380677,226051341.20307866,102766434.1527064
55,3250.0,4600.0,311001621.55953604,223614113.56812045,223630696.26061672,101247599.14592905
56,3250.0,4650.0,310495258.7201359,224462813.3832278,221284857.36623466,99872968.052911
57,3250.0,4700.0,310079192.02520955,225377688.97999862,218985529.76587775,98523586.33278017
58,3250.0,4750.0,309753421.4747563,226362935.5428878,216725847.58135265,97108597.80588621
59,3250.0,4800.0,309517947.06877667,227414519.65630174,214522858.91478842,95951231.07812965
60,3250.0,4850.0,309372768.80727047,228527102.5625332,212364411.78165546,94862436.52307253
61,3250.0,4900.0,309317886.6902382,229705471.38490754,210255480.1367476,93821175.69620852
62,3250.0,4950.0,309353300.717679,230949375.0102305,208193729.88647023,92836241.92312452
63,3250.0,5000.0,309479010.8895936,232261805.1326866,206192627.04060295,91896892.23227362
64,3250.0,5050.0,309695017.2059817,233644579.72810882,204263508.19105572,91003835.30174468
65,3250.0,5100.0,310001319.66684324,235093690.6877331,202388114.0900846,90273074.54743834
66,3250.0,5150.0,310397918.2721782,236608207.3737719,200550680.7204733,89743539.90729727
