,NO-N,NO-S,no-flex,trans,stor,full-flex
56,3250.0,4650.0,310495258.72013587,224462813.38322788,207526194.29822814,88895040.75435774
57,3250.0,4700.0,310079192.02520937,225377688.9799986,204875284.86848533,87240137.61866207
58,3250.0,4750.0,309753421.4747564,226362935.5428878,202247792.53718376,85584561.0267924
59,3250.0,4800.0,309517947.0687767,227414519.65630186,199658424.66671607,83989977.32515548
60,3250.0,4850.0,309372768.80727065,228527102.56253308,197093802.25055364,82594104.68934986
61,3250.0,4900.0,309317886.6902382,229705471.38490757,194564890.3336288,81201956.00356588
62,3250.0,4950.0,309353300.717679,230949375.0102305,192100223.88732964,79812248.7376969
63,3250.0,5000.0,309479010.88959354,232261805.13268653,189654569.25850853,78480175.23745532
64,3250.0,5050.0,309695017.2059816,233644579.72810897,187263407.68502995,77047215.60688977
65,3250.0,5100.0,310001319.66684324,235093690.68773308,184927943.3258905,75699247.60643354
66,3250.0,5150.0,310397918.2721782,236608207.37377194,182613481.4648898,74423826.60109165
67,3250.0,5200.0,310884813.0219866,238186326.88907468,180321681.80937424,73266485.51762502
68,3250.0,5250.0,311462003.91626894,239829992.28018397,178077180.8728805,72084029.23395315
69,3250.0,5300.0,312129490.95502436,241540241.89921382,175850920.88640514,70981175.61453666
70,3250.0,5350.0,312887274.1382535,243319568.8564049,173642057.6001271,69986550.41805151
71,3250.0,5400.0,313735353.4659561,245170505.32398582,171494200.17139658,69114122.62952489
72,3250.0,5450.0,314673728.9381321,247091305.03917944,169430019.03532478,68178077.23015277
73,3250.0,5500.0,315702400.5547819,249084838.76961192,167430074.63881913,67356488.78907208
74,3250.0,5550.0,316821368.3159051,251149451.9141438,165465225.3235195,66510100.44069188
75,3250.0,5600.0,318030632.22150177,253286927.88961843,163517366.03797734,65786162.87532291
76,3250.0,5650.0,319330192.271572,255493739.16057733,161634072.95581868,65053621.92324468
77,3250.0,5700.0,320720048.4661156,257770070.16300225,159826725.0026648,64447591.64261999
78,3250.0,5750.0,322200200.8051329,260113584.13040212,158040252.07961005,63850223.45336096
79,3250.0,5800.0,323770649.28862375,262528984.3447424,156289071.88179398,63361725.70607608
80,3250.0,5850.0,325431393.9165878,265016977.0303244,154594965.24126425,63022084.46007927
81,3250.0,5900.0,327182434.68902564,267576412.41313118,152959125.6317717,62701770.294114664
82,3250.0,5950.0,329023771.605937,270208905.32424915,151373283.7028909,62525538.90331008
83,3250.0,6000.0,330955404.66732174,272913729.94655776,149873209.7288221,62446784.290389754
84,3250.0,6050.0,332977333.87318003,275693150.7443922,148428663.51305997,62319294.82294041
85,3250.0,6100.0,335089559.22351176,278545835.8520629,147009010.2439713,62273655.250369996
86,3250.0,6150.0,337292080.71831715,281472595.1029282,145638767.16452378,62429884.46644065
87,3250.0,6200.0,339584898.3575961,284475481.710006,144327714.73946106,62641115.40115817
