,NO-N,NO-S,no-flex,trans,stor,full-flex
34,3250.0,3550.0,342493650.5603203,220059199.29834598,267664870.34499538,140953701.34779978
35,3250.0,3600.0,340091068.6869765,219615578.44312108,264304388.92120686,138495433.9001061
36,3250.0,3650.0,337778782.958106,219237088.25550675,260984545.31900695,135901435.60560867
37,3250.0,3700.0,335556793.37370926,218924867.71192986,257702333.87013,133436785.0399414
38,3250.0,3750.0,333425099.9337857,218669213.6977049,254476623.62315583,131052171.24707499
39,3250.0,3800.0,331383702.6383359,218472290.04823142,251304044.95820633,128647884.23871727
40,3250.0,3850.0,329432601.4873595,218334541.58869848,248171651.64264697,126380896.41780262
41,3250.0,3900.0,327571796.48085654,218253720.86209667,245069043.7053469,124091474.96423265
42,3250.0,3950.0,325801287.61882734,218236569.24446362,242026302.57364604,121848009.21922249
43,3250.0,4000.0,324121074.90127164,218277393.0093209,239036345.89595103,119736229.04771574
44,3250.0,4050.0,322531158.3281892,218376615.83213645,236091388.62194884,117537955.95634522
45,3250.0,4100.0,321031537.8995805,218540023.54403117,233191804.97852492,115430659.76260912
46,3250.0,4150.0,319622213.6154453,218766332.80884767,230357162.32638893,113399347.60228175
47,3250.0,4200.0,318303185.4757834,219055900.486404,227555440.64307788,111370158.59390144
48,3250.0,4250.0,317074453.4805952,219408529.4635527,224792539.78388652,109431637.9123059
49,3250.0,4300.0,315936017.62988055,219820942.266622,222075957.65600613,107431735.46313237
50,3250.0,4350.0,314887877.92363936,220296220.1052519,219418343.0720724,105549822.39035319
51,3250.0,4400.0,313930034.3618714,220834258.27898312,216819220.3680255,103620276.8931878
52,3250.0,4450.0,313062486.9445775,221435172.80985954,214265635.93545708,101744322.23381677
53,3250.0,4500.0,312285235.6717568,222099195.16807273,211743518.0410317,100082875.42572899
54,3250.0,4550.0,311598280.54340976,222825338.4138069,209271170.44758606,98390506.47669923
55,3250.0,4600.0,311001621.55953616,223614113.5681206,206850525.505124,96701207.4741399
56,3250.0,4650.0,310495258.72013587,224462813.38322785,204504686.610742,95125263.04308544
57,3250.0,4700.0,310079192.0252094,225377688.97999862,202205359.0103851,93599773.68688862
58,3250.0,4750.0,309753421.4747564,226362935.54288793,199945676.8258599,92016424.51001249
59,3250.0,4800.0,309517947.0687765,227414519.65630186,197742688.15929577,90776576.35217933
60,3250.0,4850.0,309372768.8072707,228527102.562533,195584241.02616268,89492760.4982282
61,3250.0,4900.0,309317886.6902382,229705471.3849076,193475309.38125497,88181056.41333082
62,3250.0,4950.0,309353300.71767896,230949375.01023063,191413559.1309776,86988362.10488284
63,3250.0,5000.0,309479010.8895936,232261805.13268664,189412456.28511024,85768401.83820863
64,3250.0,5050.0,309695017.20598143,233644579.72810885,187483337.4355631,84543931.58795142
65,3250.0,5100.0,310001319.6668432,235093690.68773326,185607943.33459187,83501144.50905992
66,3250.0,5150.0,310397918.27217835,236608207.3737719,183770509.9649807,82516482.45602058
67,3250.0,5200.0,310884813.02198666,238186326.88907474,181993662.2091848,81555719.04142949
68,3250.0,5250.0,311462003.91626894,239829992.28018403,180247331.1649271,80717126.65992677
69,3250.0,5300.0,312129490.9550244,241540241.89921406,178564120.8322383,79977805.23903413
70,3250.0,5350.0,312887274.1382534,243319568.856405,176935376.43891606,79202013.6941851
71,3250.0,5400.0,313735353.465956,245170505.32398596,175355166.34532875,78501963.13965328
72,3250.0,5450.0,314673728.9381322,247091305.0391795,173813405.00972998,77895465.5887112
73,3250.0,5500.0,315702400.554782,249084838.76961204,172337573.34244883,77262237.6293808
74,3250.0,5550.0,316821368.31590515,251149451.9141438,170919015.97115555,76632196.77558108
75,3250.0,5600.0,318030632.2215018,253286927.88961837,169571243.35483533,76083189.46983014
76,3250.0,5650.0,319330192.27157193,255493739.16057724,168293727.73958987,75505210.64932539
77,3250.0,5700.0,320720048.46611565,257770070.16300225,167072330.60281444,75139112.20474225
78,3250.0,5750.0,322200200.80513287,260113584.13040212,165930394.07715607,74758385.70398328
79,3250.0,5800.0,323770649.28862375,262528984.34474236,164845021.627041,74474482.15449667
80,3250.0,5850.0,325431393.9165877,265016977.03032452,163830711.5633386,74252753.11356299
81,3250.0,5900.0,327182434.68902564,267576412.41313115,162870118.62153226,74052377.19460054
82,3250.0,5950.0,329023771.6059371,270208905.324249,161987349.86019847,73976372.86947492
83,3250.0,6000.0,330955404.6673218,272913729.94655776,161172312.92910326,74057884.64099857
84,3250.0,6050.0,332977333.8731801,275693150.7443923,160404319.71005443,74120378.6045779
85,3250.0,6100.0,335089559.2235119,278545835.85206276,159739544.37122464,74316778.18739793
86,3250.0,6150.0,337292080.7183172,281472595.1029282,159095983.24927324,74520117.86333157
87,3250.0,6200.0,339584898.35759616,284475481.710006,158528686.19892195,74827046.59298344
88,3250.0,6250.0,341968012.14134854,287554069.3723302,158002504.94534796,75193534.90358014
89,3250.0,6300.0,344441422.0695742,290709065.2737975,157551680.10709363,75604286.383022
90,3250.0,6350.0,347005128.1422737,293938350.5817735,157188013.45737073,76177557.9540876
91,3250.0,6400.0,349659130.3594466,297245631.1716301,156890574.4060876,76791022.77194689
92,3250.0,6450.0,352403428.72109324,300630867.5975992,156683656.4890248,77480373.92743331
93,3250.0,6500.0,355238023.22721314,304092639.34728414,156523865.88254127,78354883.97699119
94,3250.0,6550.0,358162913.8778067,307630266.4362162,156439922.44479087,79244411.37451258
95,3250.0,6600.0,361178100.6728736,311246164.68693364,156465576.8773409,80268525.30097131
96,3250.0,6650.0,364283583.612414,314935846.0390418,156541050.11536232,81384517.74127397
97,3250.0,6700.0,367479362.6964278,318700562.5174649,156672203.04114068,82485022.93827522
98,3250.0,6750.0,370765437.9249156,322539047.5712078,156890877.5630577,83719612.75151548
99,3250.0,6800.0,374141809.29787683,326452103.9638231,157169034.8776461,84883129.60453507
100,3250.0,6850.0,377608476.81531125,330442442.8868464,157508924.26271054,86276080.24868278
101,3250.0,6900.0,381165440.4772194,334511731.77278715,157903815.6154944,87642732.04001589
102,3250.0,6950.0,384812700.28360116,338658262.90771747,158382698.78039148,89113412.06750196
103,3250.0,7000.0,388550256.234456,342881327.70453894,159000842.11183232,90668553.5936032
104,3250.0,7050.0,392378108.3297847,347181409.78165007,159669465.3376276,92285227.3820961
105,3250.0,7100.0,396296256.569587,351559733.30051523,160424832.90019834,93999613.69636528
106,3250.0,7150.0,400304700.95386237,356016325.8449127,161278246.01130086,95872369.87870164
107,3250.0,7200.0,404403441.4826116,360552531.92400664,162178588.67985293,97653194.05425805
108,3250.0,7250.0,408592478.15583414,365167545.95135313,163175328.20458424,99515299.29877429
109,3250.0,7300.0,412871810.97353053,369860189.2358633,164232681.70637658,101439458.20702922
110,3250.0,7350.0,417241439.93570024,374630364.7453567,165361170.8827757,103343639.5118495
111,3250.0,7400.0,421701365.0423434,379480409.9222295,166581044.4948753,105468483.16545755
112,3250.0,7450.0,426251586.29346025,384409242.7199277,167864535.81614402,107650280.19839172
113,3250.0,7500.0,430892103.6890504,389417276.6030214,169210761.33998767,109889313.12641911
114,3250.0,7550.0,435622917.2291143,394505478.49390906,170644966.333597,112258097.1494426
115,3250.0,7600.0,440444026.9136514,399672690.5902337,172177283.89757127,114723898.70674556
116,3250.0,7650.0,445355432.7426622,404920769.1314524,173800330.06895158,117309557.53907673
117,3250.0,7700.0,450357134.71614647,410249778.73208106,175497645.09574494,119968926.18457548
118,3250.0,7750.0,455449132.8341046,415659316.4996657,177259574.49479797,122703366.40993512
119,3250.0,7800.0,460631427.0965359,421150067.3072908,179132875.9702436,125450994.06875315
120,3250.0,7850.0,465904017.5034406,426719840.26909226,181111930.17649457,128176562.25012232
121,3250.0,7900.0,471266904.05481905,432371067.2214366,183210161.4063845,131038338.1601397
122,3250.0,7950.0,476720086.750671,438103960.31686354,185397153.06887758,134115717.31512514
123,3250.0,8000.0,482263565.59099627,443918192.8998936,187666972.85490718,137212941.11232176
124,3250.0,8050.0,487897340.57579523,449812266.9612587,190018187.74714807,140311423.5080981
125,3250.0,8100.0,493621411.7050677,455787081.7381682,192447871.2017993,143496138.55540395
126,3250.0,8150.0,499435778.97881377,461842163.69366544,194962574.10164493,146725648.5627213
127,3250.0,8200.0,505340442.39703315,467977950.32233185,197560721.32146755,150160934.8438117
128,3250.0,8250.0,511335401.9597261,474197336.536731,200234896.42077142,153634369.26105258
129,3250.0,8300.0,517420657.66689277,480498398.8274397,203009611.50168374,157234567.35549867
130,3250.0,8350.0,523596209.5185329,486881572.39480174,205904843.931671,160970412.8143327
131,3250.0,8400.0,529862057.5146462,493347813.9074118,208861819.63913363,164803722.93224972
132,3250.0,8450.0,536218201.6552332,499896457.8195619,211965071.22973406,168833830.81412143
133,3250.0,8500.0,542664641.9402939,506526460.96179724,215150720.86810818,172743355.75398037
134,3250.0,8550.0,549201378.369828,513238163.50711256,218423157.0923568,176630056.22602078
135,3250.0,8600.0,555828410.9438356,520033177.62934476,221845734.60923082,180600319.93514383
136,3250.0,8650.0,562545739.6623168,526910345.6694344,225396817.33552644,184642328.4403133
137,3250.0,8700.0,569353364.5252712,533870769.592731,229085892.12751624,188843714.70564634
138,3250.0,8750.0,576251285.5326995,540914629.0562801,232801713.42028564,193182965.44810796
139,3250.0,8800.0,583239502.6846007,548041167.263887,236584999.3929779,197682808.31686187
140,3250.0,8850.0,590318015.9809762,555250251.7122642,240468128.09469154,202277293.84696454
141,3250.0,8900.0,597486825.4218248,562543450.5485661,244449664.11167747,206778333.9612919
142,3250.0,8950.0,604745931.0071472,569919729.9483932,248523475.7529512,211522092.84094664
143,3250.0,9000.0,612095332.7369429,577378953.85004,252733642.704486,216474978.0177814
144,3250.0,9050.0,619535030.6112121,584920567.3781499,256998213.9522316,221422638.19140252
145,3250.0,9100.0,627065024.6299548,592544996.5182967,261362414.0363947,226423428.2748654
146,3250.0,9150.0,634685314.793171,600252452.6805457,265910873.39593136,231745189.8919904
147,3250.0,9200.0,642395901.1008607,608044054.7512827,270540207.6416062,237430175.1638388
148,3250.0,9250.0,650196783.553024,615919841.9091474,275262617.4193634,243129948.08159783
149,3250.0,9300.0,658087962.1496608,623878902.4354588,280182639.7980372,248886648.9971782
150,3250.0,9350.0,666069436.8907712,631921647.4933063,285251578.3181491,254752375.34069893
151,3250.0,9400.0,674141207.7763547,640049291.0078545,290322682.21191835,260895165.10733664
152,3250.0,9450.0,682303274.8064125,648261314.4168847,295620212.1627945,267054339.3256528
153,3250.0,9500.0,690555637.9809433,656558801.6372131,301101571.4806855,273406828.9054534
154,3250.0,9550.0,698898297.2999475,664940862.6136277,306715029.5995579,279625227.9512534
155,3250.0,9600.0,707331252.7634256,673407997.0556716,312405322.6410114,285913559.0554937
156,3250.0,9650.0,715854504.371377,681960352.6446667,318311327.40600663,292289766.41622317
157,3250.0,9700.0,724468052.1238016,690598119.1838768,324549909.87297773,299138981.99378526
158,3250.0,9750.0,733171896.0207006,699320978.8425896,330917913.39198697,306280787.4892746
159,3250.0,9800.0,741966036.0620722,708128207.6890411,337312078.18594015,313218072.3954816
160,3250.0,9850.0,750850472.2479179,717020683.345835,343977546.2132803,320570092.75942194
161,3250.0,9900.0,759825204.5782368,725999406.6558086,350696916.8394228,328131921.24203986
162,3250.0,9950.0,768890233.0530299,735064167.9409693,357668010.4099411,335916219.7680175
163,3275.0,1850.0,480329851.87768984,271621011.8479069,417164456.7778927,249982477.11583605
164,3275.0,1900.0,474857201.0922465,268901420.2597702,411719004.6904111,245951697.78976575
165,3275.0,1950.0,469474846.4512765,266267508.44316894,406354375.9011588,242042436.43331188
166,3275.0,2000.0,464182787.95478,263718667.64017475,401074567.77612096,237997729.32152122
167,3275.0,2050.0,458981025.60275704,261253409.44811428,395876288.7781967,234085556.24441853
168,3275.0,2100.0,453869559.39520764,258871912.7100777,390755183.1615566,230201006.73552513
169,3275.0,2150.0,448848389.3321321,256574005.5,385712236.86003166,226373282.21433866
170,3275.0,2200.0,443917515.4135296,254352227.68185407,380747466.14012825,222590734.63496864
171,3275.0,2250.0,439076937.6394005,252207559.2010038,375855563.3974131,218890355.56747904
172,3275.0,2300.0,434326656.0097451,250140878.50999588,371031864.55603904,215187574.4678584
173,3275.0,2350.0,429666670.5245633,248152365.096636,366274986.5859814,211543115.76979864
174,3275.0,2400.0,425096981.1838553,246237837.73223507,361592346.19740736,207932787.5633756
175,3275.0,2450.0,420617587.98762053,244394740.97112632,356980817.53969175,204463028.10423237
176,3275.0,2500.0,416228490.93585896,242614240.40284276,352424017.8584324,201115851.63213828
177,3275.0,2550.0,411929690.0285712,240902376.87507126,347936244.85686475,197750740.24982262
178,3275.0,2600.0,407721185.2657572,239259507.95754674,343516852.7086159,194422914.68616113
179,3275.0,2650.0,403602976.64741635,237690172.7606583,339159573.2449472,191132541.26471072
180,3275.0,2700.0,399575064.1735491,236186155.4493547,334856823.390662,187890367.97544616
181,3275.0,2750.0,395637447.84415567,234744665.72155124,330614985.9120577,184661234.66228104
182,3275.0,2800.0,391790127.6592355,233366872.06736806,326434393.42482436,181430792.80739403
183,3275.0,2850.0,388033103.6187888,232051955.9301168,322314303.63580346,178342244.02708444
184,3275.0,2900.0,384366375.7228156,230797581.27635354,318242979.3285466,175256831.30548936
185,3275.0,2950.0,380789943.97131616,229608567.46516117,314216669.25739026,172269945.4955859
186,3275.0,3000.0,377303808.36428976,228479854.8561848,310239203.7555876,169255592.01560345
187,3275.0,3050.0,373907968.9017374,227413924.06752124,306315613.00900054,166339896.8688122
188,3275.0,3100.0,370602425.58365816,226409409.10364828,302440563.66552347,163367153.59188953
189,3275.0,3150.0,367387178.41005266,225468411.51565984,298623416.62208086,160509348.45050612
190,3275.0,3200.0,364262227.38092047,224589452.50153217,294854407.868294,157711701.3536634
191,3275.0,3250.0,361227572.4962621,223771608.0852878,291130894.8612541,154939346.2879233
192,3275.0,3300.0,358283213.7560771,223014386.7928669,287463256.8004349,152281870.98080447
193,3275.0,3350.0,355429151.16036534,222315369.37960833,283842272.4918364,149581415.26039723
194,3275.0,3400.0,352665384.7091274,221674571.3107469,280275240.2431348,147000564.87511498
195,3275.0,3450.0,349991914.402363,221088649.41533035,276763027.3815984,144431108.04007682
196,3275.0,3500.0,347408740.24007195,220560755.0902108,273300041.881214,141758031.02117297
197,3275.0,3550.0,344915862.2222545,220093450.8447248,269893875.04540044,139187819.27101597
198,3275.0,3600.0,342513280.34891057,219684071.19104648,266533393.62161186,136794713.13165402
199,3275.0,3650.0,340200994.6200403,219339545.88877654,263213550.0194119,134183995.34782006
200,3275.0,3700.0,337979005.0356434,219061038.01593873,259931338.570535,131780766.61133242
201,3275.0,3750.0,335847311.5957199,218838706.77699003,256705628.32356083,129387717.6615301
202,3275.0,3800.0,333805914.30027,218674748.5073786,253533049.6586113,126975403.20942652
203,3275.0,3850.0,331854813.14929384,218569603.34865692,250400656.34305206,124696578.62118448
204,3275.0,3900.0,329994008.14279073,218520998.44452727,247298048.405752,122465034.1604613
205,3275.0,3950.0,328223499.28076166,218535752.20129725,244255307.27405095,120291069.71389496
206,3275.0,4000.0,326543286.5632056,218608081.90264502,241265350.59635603,118194458.23670971
207,3275.0,4050.0,324953369.9901234,218738418.30029246,238320393.32235378,115967970.12140295
208,3275.0,4100.0,323453749.5615147,218932637.6381326,235420809.6789299,113932118.2022132
209,3275.0,4150.0,322044425.2773794,219189424.4924295,232586167.026794,111855949.5951803
210,3275.0,4200.0,320725397.1377177,219509163.07640243,229784445.34348288,109862778.19951563
211,3275.0,4250.0,319496665.14252925,219891661.00672108,227021544.4842915,107928813.43957882
212,3275.0,4300.0,318358229.2918146,220333572.3992747,224304962.3564111,105936195.2981462
213,3275.0,4350.0,317310089.5855736,220837996.28501225,221647347.7724773,104134970.81210297
214,3275.0,4400.0,316352246.02380586,221404853.85392606,219048225.0684306,102200779.00785848
215,3275.0,4450.0,315484698.6065116,222034246.59924042,216494640.635862,100436737.43584646
216,3275.0,4500.0,314707447.333691,222726431.70623285,213972522.74143672,98828296.49934433
217,3275.0,4550.0,314020492.20534396,223480378.09415188,211500175.147991,97112369.28797784
218,3275.0,4600.0,313423833.2214702,224296588.4281372,209079530.20552903,95510088.39142019
219,3275.0,4650.0,312917470.3820702,225172339.92746907,206733691.31114712,93928566.00069885
220,3275.0,4700.0,312501403.6871435,226113968.73325282,204434363.71079004,92432261.9211242
221,3275.0,4750.0,312175633.1366903,227125711.98605672,202174681.52626497,90960533.0118752
222,3275.0,4800.0,311940158.7307109,228203486.29688355,199971692.85970065,89673967.08389628
223,3275.0,4850.0,311794980.4692048,229341894.0475615,197813245.7265677,88399282.28494173
224,3275.0,4900.0,311740098.35217226,230545774.86707348,195704314.08165985,87171909.42424537
225,3275.0,4950.0,311775512.37961316,231814883.0742141,193642563.8313826,85978678.5515284
226,3275.0,5000.0,311901222.5515277,233152255.47677165,191641460.98551533,84728994.42733037
227,3275.0,5050.0,312117228.86791575,234559730.2214207,189712342.1359681,83640739.38276328
228,3275.0,5100.0,312423531.3287774,236033246.8855604,187836948.03499684,82595634.7288664
229,3275.0,5150.0,312820129.93411225,237571852.5706561,185999514.66538575,81617824.49444906
230,3275.0,5200.0,313307024.6839208,239173721.6225285,184222666.90958968,80779075.58779408
231,3275.0,5250.0,313884215.57820284,240840826.4595771,182476335.86533207,79968399.36736505
232,3275.0,5300.0,314551702.6169587,242574213.16455734,180793125.53264335,79241363.04661031
233,3275.0,5350.0,315309485.8001877,244376411.9243401,179164381.13932103,78484670.03619544
234,3275.0,5400.0,316157565.1278902,246249987.29110333,177584171.04573375,77804970.37313446
235,3275.0,5450.0,317095940.60006636,248193159.94441152,176042409.71013492,77189761.07559836
236,3275.0,5500.0,318124612.21671605,250208845.01115543,174566578.0428538,76563409.17144015
237,3275.0,5550.0,319243579.9778394,252295363.75341856,173148020.6715606,75970325.66220357
238,3275.0,5600.0,320452843.88343585,254454509.27518237,171800248.05524036,75411211.8872765
239,3275.0,5650.0,321752403.9335062,256682722.66123807,170522732.4399949,74902623.42512414
240,3275.0,5700.0,323142260.1280499,258980185.1267598,169301335.30321944,74572235.85528786
241,3275.0,5750.0,324622412.467067,261344538.62004817,168159398.77756107,74297724.89742468
242,3275.0,5800.0,326192860.950558,263780551.86554232,167074026.32744595,74014902.28667477
243,3275.0,5850.0,327853605.5785221,266288932.44908056,166059716.26374352,73846199.80777626
244,3275.0,5900.0,329604646.3509598,268868505.42926943,165099123.32193732,73699418.4018159
245,3275.0,5950.0,331445983.26787096,271520906.3242974,164216354.5606035,73624118.59741321
246,3275.0,6000.0,333377616.329256,274245411.6301766,163401317.6295082,73781140.90296243
247,3275.0,6050.0,335399545.5351142,277044307.29576737,162633324.4104594,73849640.55044323
248,3275.0,6100.0,337511770.8854461,279916252.15766615,161968549.07162967,74120209.22738472
249,3275.0,6150.0,339714292.3802514,282862060.8670478,161324987.9496783,74339105.02580631
250,3275.0,6200.0,342007110.0195303,285883820.1056216,160757690.8993271,74728166.0597535
251,3275.0,6250.0,344390223.8032826,288981096.04801095,160231509.6457531,75171760.34572166
252,3275.0,6300.0,346863633.73150855,292154595.6816779,159780684.80749863,75678355.77512668
253,3275.0,6350.0,349427339.804208,295402175.48402524,159417018.15777576,76277481.84251657
254,3275.0,6400.0,352081342.021381,298727591.89788,159119579.1064926,76965506.16198993
255,3275.0,6450.0,354825640.38302726,302130805.1928849,158912661.18942973,77767194.16051021
256,3275.0,6500.0,357660234.8891474,305610366.13826114,158752870.5829462,78588946.18643962
257,3275.0,6550.0,360585125.5397407,309165593.4616122,158668927.14519584,79603881.66955064
258,3275.0,6600.0,363600312.33480775,312798932.9787307,158694581.57774597,80687794.66500297
259,3275.0,6650.0,366705795.2743482,316505830.42592925,158770054.81576732,81828957.5670282
260,3275.0,6700.0,369901574.35836226,320287558.16336274,158901207.7415457,82894420.17824025
261,3275.0,6750.0,373187649.5868498,324142833.6373068,159119882.26346266,84105595.24244334
262,3275.0,6800.0,376564020.959811,328072465.05455995,159398039.57805112,85377771.26000683
263,3275.0,6850.0,380030688.4772453,332079196.88947123,159737928.9631156,86737176.63361831
264,3275.0,6900.0,383587652.1391534,336164732.39185303,160132820.31589946,88169599.26077557
265,3275.0,6950.0,387234911.94553506,340327335.5366349,160611703.48079652,89716945.12856336
266,3275.0,7000.0,390972467.8963902,344566288.1370564,161229846.81223717,91293365.47854343
267,3275.0,7050.0,394800319.9917188,348882078.6180831,161898470.03803262,92901121.91805544
268,3275.0,7100.0,398718468.23152083,353275943.2719318,162653837.60060334,94769027.80888763
269,3275.0,7150.0,402726912.61579657,357747917.53962153,163507250.7117058,96589265.48551302
270,3275.0,7200.0,406825653.1445458,362299360.6847,164407593.3802579,98402295.00310528
271,3275.0,7250.0,411014689.81776845,366929465.2109366,165404332.90498924,100332322.02242233
272,3275.0,7300.0,415294022.6354647,371637025.3455885,166461686.40678152,102263931.2224348
273,3275.0,7350.0,419663651.5976344,376421942.5078165,167590175.58318073,104307550.7925529
274,3275.0,7400.0,424123576.70427763,381286586.6578548,168810049.1952803,106450846.39411996
275,3275.0,7450.0,428673797.9553944,386229871.38996696,170093540.51654902,108710305.77951983
276,3275.0,7500.0,433314315.35098463,391252211.99381065,171439766.0403927,111126442.51187637
277,3275.0,7550.0,438045128.8910484,396354577.97887397,172873971.03400192,113371939.65767756
278,3275.0,7600.0,442866238.5755857,401535810.55342776,174406288.5979763,115923376.29068497
279,3275.0,7650.0,447777644.4045965,406797780.7625819,176029334.76935658,118534971.34058985
280,3275.0,7700.0,452779346.37808084,412140569.08326256,177726649.79614997,121240129.2874885
281,3275.0,7750.0,457871344.4960387,417563751.9248567,179488579.19520298,123959214.4673614
282,3275.0,7800.0,463053638.7584697,423068026.25968623,181361880.6706487,126711166.81227884
283,3275.0,7850.0,468326229.16537476,428651176.33216524,183340934.87689954,129514506.5337085
284,3275.0,7900.0,473689115.7167532,434315664.6233376,185439166.10678947,132426989.2323917
285,3275.0,7950.0,479142298.412605,440061706.47369367,187626157.76928258,135461435.32860765
286,3275.0,8000.0,484685777.25293076,445888971.618126,189895977.55531225,138575160.49129504
287,3275.0,8050.0,490319552.23772943,451795940.28252757,192247192.44755304,141652656.97220513
288,3275.0,8100.0,496043623.3670019,457783517.209871,194676875.90220433,144953403.36735782
289,3275.0,8150.0,501857990.6407476,463851218.0027796,197191578.8020499,148284582.57007372
290,3275.0,8200.0,507762654.05896735,469999484.0722926,199789726.0218725,151848702.05679783
291,3275.0,8250.0,513757613.62166005,476231259.297287,202463901.12117645,155299155.41605112
292,3275.0,8300.0,519842869.32882696,482544595.35337293,205238616.20208874,158925238.84747526
293,3275.0,8350.0,526018421.1804669,488939927.32189584,208133848.63207597,162685568.48102027
294,3275.0,8400.0,532284269.17658037,495418224.11487144,211090824.3395386,166577450.23536438
295,3275.0,8450.0,538640413.3171675,501978820.24390686,214194075.93013903,170546209.700659
296,3275.0,8500.0,545086853.6022279,508620657.9181943,217379725.56851315,174475832.6678167
297,3275.0,8550.0,551623590.0317619,515344077.0725757,220652161.79276168,178327548.21756694
298,3275.0,8600.0,558250622.6057696,522150716.0811776,224074739.30963573,182289230.61536503
299,3275.0,8650.0,564967951.3242509,529039402.18350893,227625822.03593135,186396839.79877132
300,3275.0,8700.0,571775576.1872056,536011247.23680085,231314896.82792115,190693842.2489253
301,3275.0,8750.0,578673497.1946337,543066445.47183,235030718.12069064,195044280.58933327
302,3275.0,8800.0,585661714.3465352,550204226.9596999,238814004.0933828,199563280.9110799
303,3275.0,8850.0,592740227.6429104,557424451.2572035,242697132.7950965,204164749.7802723
304,3275.0,8900.0,599909037.083759,564728710.0014081,246678668.81208247,208729594.1690303
305,3275.0,8950.0,607168142.6690812,572115947.6086266,250752480.4533562,213553565.62312588
306,3275.0,9000.0,614517544.3988771,579586025.5899473,254962647.4048909,218624085.28681922
307,3275.0,9050.0,621957242.273146,587138377.2057388,259227218.65263656,223550090.31785664
308,3275.0,9100.0,629487236.2918891,594773437.207369,263591418.73679966,228702794.42093265
309,3275.0,9150.0,637107526.4551053,602491418.642012,268139878.09633636,234108368.38978708
310,3275.0,9200.0,644818112.7627951,610293453.5993979,272769212.34201103,239850868.7150059
311,3275.0,9250.0,652618995.2149583,618179586.6086718,277491622.1197683,245565577.92855933
312,3275.0,9300.0,660510173.8115951,626148889.9240218,282411644.49844205,251352109.42275742
313,3275.0,9350.0,668491648.5527054,634201785.7068099,287480583.0185541,257247207.94629973
314,3275.0,9400.0,676563419.4382894,642339504.7621267,292551686.9123232,263441469.3104331
315,3275.0,9450.0,684725486.4683466,650561517.6919323,297849216.8631995,269668027.69302595
316,3275.0,9500.0,692977849.6428777,658868933.7663658,303330576.1810906,275948382.37748563
317,3275.0,9550.0,701320508.961882,667260845.4846474,308944034.2999628,282214179.9937749
