,NO-N,NO-S,no-flex,trans,stor,full-flex
136,3250.0,8650.0,562545739.6623167,526910345.66943467,193767148.22891536,190418406.4623153
137,3250.0,8700.0,569353364.5252709,533870769.5927309,198709162.83831108,196263338.94695586
138,3250.0,8750.0,576251285.5326992,540914629.05628,203764879.66515046,201979380.40969124
139,3250.0,8800.0,583239502.684601,548041167.2638869,208894660.78537178,207942084.88129365
140,3250.0,8850.0,590318015.9809762,555250251.7122642,214230568.50687188,214151069.38545802
141,3250.0,8900.0,597486825.4218246,562543450.5485661,219588784.7279077,220413585.35262907
142,3250.0,8950.0,604745931.007147,569919729.9483935,225077290.76896977,226890085.1569928
143,3250.0,9000.0,612095332.736943,577378953.85004,230837024.8404826,233564991.42989132
144,3250.0,9050.0,619535030.6112123,584920567.3781497,236724632.88423598,239876430.4311744
145,3250.0,9100.0,627065024.6299548,592544996.5182965,242656165.78646928,246485090.50143898
146,3250.0,9150.0,634685314.7931712,600252452.6805454,248871847.96707126,253122030.75931984
147,3250.0,9200.0,642395901.100861,608044054.7512827,255398660.93643484,260038655.68740502
148,3250.0,9250.0,650196783.5530239,615919841.9091471,262208322.2135495,266877706.55160102
149,3250.0,9300.0,658087962.1496606,623878902.4354587,269177642.6590115,273618662.19024545
150,3250.0,9350.0,666069436.8907714,631921647.4933062,276120753.4138089,280524523.3425178
151,3250.0,9400.0,674141207.7763549,640049291.0078546,283259052.03374624,287692469.4155074
152,3250.0,9450.0,682303274.8064125,648261314.4168847,290414717.3868067,295001629.70310193
153,3250.0,9500.0,690555637.9809433,656558801.6372132,297578055.2721461,302538387.715734
154,3250.0,9550.0,698898297.2999475,664940862.6136276,304794587.6210649,310000662.586339
155,3250.0,9600.0,707331252.7634255,673407997.0556716,312428523.37195855,317475999.9625035
156,3250.0,9650.0,715854504.3713771,681960352.6446669,320327285.19328904,325016111.6023472
157,3250.0,9700.0,724468052.1238016,690598119.183877,328159301.38652533,332547263.3214334
158,3250.0,9750.0,733171896.0207002,699320978.8425894,336162022.2314617,340541336.10609746
159,3250.0,9800.0,741966036.0620724,708128207.6890413,344368662.0785958,348425241.1645173
160,3250.0,9850.0,750850472.2479175,717020683.3458351,352642094.0524605,356591059.38379127
161,3250.0,9900.0,759825204.5782368,725999406.6558086,361105731.3976075,364767820.89929575
162,3250.0,9950.0,768890233.0530295,735064167.9409696,369638028.5165815,372913369.2138851
163,3275.0,1850.0,480329851.8776896,271621011.8479069,424975935.4946888,249978100.28372434
164,3275.0,1900.0,474857201.0922465,268901420.2597704,419530483.407207,245949171.65444577
165,3275.0,1950.0,469474846.4512763,266267508.44316894,414165854.617955,242037627.59036952
166,3275.0,2000.0,464182787.9547798,263718667.64017484,408886046.4929169,237990094.81174615
167,3275.0,2050.0,458981025.6027571,261253409.44811413,403687767.4949926,234082942.38122597
168,3275.0,2100.0,453869559.3952079,258871912.71007782,398566661.8783528,230192257.73340356
169,3275.0,2150.0,448848389.332132,256574005.5000001,393523715.57682765,226362410.20305523
170,3275.0,2200.0,443917515.4135293,254352227.68185398,388558944.85692424,222580588.1293245
171,3275.0,2250.0,439076937.63940054,252207559.20100376,383667042.1142093,218882183.5677979
172,3275.0,2300.0,434326656.0097451,250140878.50999585,378843343.27283525,215178030.0240868
173,3275.0,2350.0,429666670.52456343,248152365.09663606,374086465.3027775,211535128.35361484
174,3275.0,2400.0,425096981.1838551,246237837.7322351,369403824.91420346,207926913.8067458
175,3275.0,2450.0,420617587.9876204,244394740.97112626,364792185.42575127,204445690.5821693
176,3275.0,2500.0,416228490.93585914,242614240.4028427,360234938.831501,201103133.39192858
177,3275.0,2550.0,411929690.02857137,240902376.87507138,355746734.15740806,197730737.78320312
178,3275.0,2600.0,407721185.2657571,239259507.95754668,351325194.4766113,194407861.14163044
179,3275.0,2650.0,403602976.6474165,237690172.76065835,346968645.14829326,191111426.79242134
180,3275.0,2700.0,399575064.1735492,236186155.44935468,342663094.4736003,187860966.78431755
181,3275.0,2750.0,395637447.84415555,234744665.72155133,338415533.1994035,184625415.91683656
182,3275.0,2800.0,391790127.65923524,233366872.0673682,334229087.8705122,181399056.5511028
183,3275.0,2850.0,388033103.6187888,232051955.93011692,330103047.6506598,178297119.21386448
184,3275.0,2900.0,384366375.7228156,230797581.2763536,326020383.0908501,175195044.21025825
185,3275.0,2950.0,380789943.971316,229608567.46516103,321979261.07070684,172209252.08517793
186,3275.0,3000.0,377303808.36428994,228479854.85618472,317987586.3497574,169181515.5829239
187,3275.0,3050.0,373907968.9017372,227413924.0675212,314044206.1597243,166251677.66451034
188,3275.0,3100.0,370602425.58365816,226409409.1036482,310145531.0351642,163261407.50910527
189,3275.0,3150.0,367387178.4100525,225468411.51565984,306307664.87604886,160385118.78744182
190,3275.0,3200.0,364262227.38092047,224589452.50153217,302514184.03605276,157556230.5965781
191,3275.0,3250.0,361227572.49626213,223771608.08528778,298756679.5089542,154762765.6983087
192,3275.0,3300.0,358283213.756077,223014386.79286686,295043437.6573707,152047677.812808
193,3275.0,3350.0,355429151.16036546,222315369.3796083,291379257.97157264,149300474.97309688
194,3275.0,3400.0,352665384.7091275,221674571.31074697,287759886.14351946,146689115.91746166
195,3275.0,3450.0,349991914.4023629,221088649.41533023,284188781.4950387,144073819.35979867
196,3275.0,3500.0,347408740.2400721,220560755.09021077,280646129.0900929,141359827.97275048
197,3275.0,3550.0,344915862.2222544,220093450.84472463,277153813.1619398,138747217.22786775
198,3275.0,3600.0,342513280.34891057,219684071.19104633,273706160.8662481,136295441.663443
199,3275.0,3650.0,340200994.6200402,219339545.88877654,270275865.30692595,133604607.95300943
200,3275.0,3700.0,337979005.0356434,219061038.01593885,266880197.9445523,131094589.4708408
201,3275.0,3750.0,335847311.59572,218838706.77698997,263523439.42892936,128632237.72901583
202,3275.0,3800.0,333805914.30027,218674748.5073786,260216509.66461137,126143484.59783117
203,3275.0,3850.0,331854813.1492938,218569603.34865692,256954738.0582609,123790792.59408444
204,3275.0,3900.0,329994008.1427908,218520998.44452724,253719355.82173955,121473162.90571116
205,3275.0,3950.0,328223499.2807616,218535752.20129734,250508534.0300384,119196287.7260802
206,3275.0,4000.0,326543286.56320584,218608081.90264475,247314880.39250535,117005523.43896931
207,3275.0,4050.0,324953369.99012345,218738418.30029255,244176206.60121128,114669050.75200748
208,3275.0,4100.0,323453749.56151474,218932637.6381326,241068176.11712646,112565303.71841548
209,3275.0,4150.0,322044425.2773795,219189424.49242955,238011529.5297197,110441521.71773356
210,3275.0,4200.0,320725397.1377177,219509163.07640257,234990959.496326,108351752.20778753
211,3275.0,4250.0,319496665.14252925,219891661.00672132,231999454.0427254,106342966.84670882
212,3275.0,4300.0,318358229.29181474,220333572.3992748,229030196.64382577,104318052.72399315
213,3275.0,4350.0,317310089.58557373,220837996.28501225,226105295.4996172,102446454.14252739
214,3275.0,4400.0,316352246.0238058,221404853.85392606,223215073.3103831,100503516.5678085
215,3275.0,4450.0,315484698.6065117,222034246.5992404,220367514.65996984,98614839.79941468
216,3275.0,4500.0,314707447.333691,222726431.70623273,217551151.97223035,96864087.41728815
217,3275.0,4550.0,314020492.2053437,223480378.09415174,214769582.85855862,94995688.2034698
218,3275.0,4600.0,313423833.2214701,224296588.4281374,212027384.146845,93223684.20907263
219,3275.0,4650.0,312917470.3820702,225172339.9274691,209348207.10117546,91597604.91512272
220,3275.0,4700.0,312501403.6871436,226113968.73325297,206697297.6714328,89947034.3714889
221,3275.0,4750.0,312175633.1366904,227125711.98605683,204069805.34013107,88339098.44245166
222,3275.0,4800.0,311940158.7307109,228203486.29688355,201480437.4696635,86855271.18190865
223,3275.0,4850.0,311794980.4692049,229341894.04756165,198915815.05350104,85510356.57538696
224,3275.0,4900.0,311740098.35217214,230545774.86707348,196386903.1365762,84134363.38786635
225,3275.0,4950.0,311775512.3796131,231814883.07421416,193922236.6902771,82753514.25451322
226,3275.0,5000.0,311901222.55152774,233152255.47677174,191476582.0614559,81322333.40704271
227,3275.0,5050.0,312117228.8679157,234559730.22142068,189085420.48797742,80003309.1513966
228,3275.0,5100.0,312423531.3287774,236033246.88556033,186749956.128838,78787431.69399883
229,3275.0,5150.0,312820129.9341123,237571852.570656,184435494.2678371,77631851.08346586
230,3275.0,5200.0,313307024.6839209,239173721.62252852,182143694.61232162,76478977.2064433
231,3275.0,5250.0,313884215.57820296,240840826.45957732,179899193.67582807,75440115.09187731
232,3275.0,5300.0,314551702.61695856,242574213.16455734,177672933.68935257,74443733.63247316
233,3275.0,5350.0,315309485.80018777,244376411.92434016,175464070.40307465,73509189.0978355
234,3275.0,5400.0,316157565.12789035,246249987.29110324,173316212.974344,72438103.58842619
235,3275.0,5450.0,317095940.60006636,248193159.94441158,171252031.8382722,71516636.58203304
236,3275.0,5500.0,318124612.2167162,250208845.01115564,169252087.4417666,70605380.55687034
237,3275.0,5550.0,319243579.9778393,252295363.75341865,167287238.12646696,69816017.36645684
238,3275.0,5600.0,320452843.88343585,254454509.27518234,165339378.84092483,69088078.76603633
239,3275.0,5650.0,321752403.9335062,256682722.66123813,163456085.7587661,68414548.96083352
240,3275.0,5700.0,323142260.1280499,258980185.12675983,161648737.80561218,67809757.31585856
241,3275.0,5750.0,324622412.4670669,261344538.62004802,159862264.8825575,67294205.07233687
242,3275.0,5800.0,326192860.9505579,263780551.8655423,158111084.68474144,66876103.63205592
243,3275.0,5850.0,327853605.5785221,266288932.44908056,156416978.04421163,66501879.36564166
244,3275.0,5900.0,329604646.3509599,268868505.42926943,154781138.4347192,66126361.09463334
245,3275.0,5950.0,331445983.2678711,271520906.3242974,153195296.5058384,65883668.85131604
246,3275.0,6000.0,333377616.32925594,274245411.6301767,151695222.5317696,65757655.793682136
247,3275.0,6050.0,335399545.5351142,277044307.2957675,150250676.3160075,65664598.92869999
248,3275.0,6100.0,337511770.8854461,279916252.15766627,148831023.0469187,65663382.19018531
249,3275.0,6150.0,339714292.38025135,282862060.8670479,147460779.9674712,65840624.79640907
250,3275.0,6200.0,342007110.01953024,285883820.1056216,146149727.54240856,66100545.39651152
251,3275.0,6250.0,344390223.8032826,288981096.0480109,144925366.69166175,66381788.10013352
252,3275.0,6300.0,346863633.7315085,292154595.68167764,143727900.92936468,66599674.46501145
253,3275.0,6350.0,349427339.8042082,295402175.4840252,142626149.30497032,66896606.490697324
254,3275.0,6400.0,352081342.02138084,298727591.89787996,141570077.71077558,67368281.80194183
255,3275.0,6450.0,354825640.3830273,302130805.19288504,140624906.7506941,67844090.94252788
256,3275.0,6500.0,357660234.88914734,305610366.1382611,139708253.15989333,68369992.57123454
257,3275.0,6550.0,360585125.53974074,309165593.46161216,138820116.4157259,68985492.9720293
258,3275.0,6600.0,363600312.33480775,312798932.9787308,138053146.19198585,69729472.06755283
259,3275.0,6650.0,366705795.2743483,316505830.42592925,137348338.21942657,70509431.02206959
260,3275.0,6700.0,369901574.35836214,320287558.1633628,136719374.2873552,71497300.21320699
261,3275.0,6750.0,373187649.5868496,324142833.63730675,136175980.30564964,72513837.28167605
262,3275.0,6800.0,376564020.95981085,328072465.0545599,135705325.5919348,73560092.05643618
263,3275.0,6850.0,380030688.4772451,332079196.88947123,135333161.2434632,74779086.9564587
264,3275.0,6900.0,383587652.13915354,336164732.39185315,134958843.29642352,75900120.26158875
265,3275.0,6950.0,387234911.9455351,340327335.536635,134656403.59179944,77153475.85351971
266,3275.0,7000.0,390972467.89639,344566288.1370563,134452486.999811,78466457.64538507
267,3275.0,7050.0,394800319.9917188,348882078.6180831,134306754.08866557,79855148.55650859
268,3275.0,7100.0,398718468.23152107,353275943.2719318,134201765.04092912,81416277.45892712
269,3275.0,7150.0,402726912.61579657,357747917.5396216,134215157.06571741,83084609.84457776
270,3275.0,7200.0,406825653.14454573,362299360.6847001,134350979.25659472,84645275.71674809
271,3275.0,7250.0,411014689.81776816,366929465.2109365,134597692.68357947,86440236.77718626
272,3275.0,7300.0,415294022.6354645,371637025.34558845,134890646.56569946,88373635.52726904
273,3275.0,7350.0,419663651.5976342,376421942.5078165,135309452.7858779,90392108.31570189
274,3275.0,7400.0,424123576.70427775,381286586.6578551,135916640.26802906,92550801.61372769
275,3275.0,7450.0,428673797.95539445,386229871.38996696,136724708.7523685,94874539.291457
276,3275.0,7500.0,433314315.35098475,391252211.99381036,137491477.4674501,97331358.40500575
277,3275.0,7550.0,438045128.89104867,396354577.9788739,138343847.21967995,99779420.02552082
278,3275.0,7600.0,442866238.5755858,401535810.55342776,139363537.43524292,102729154.4429555
279,3275.0,7650.0,447777644.4045964,406797780.7625817,140552464.47724536,105662071.5573473
280,3275.0,7700.0,452779346.37808084,412140569.0832625,141882048.4376424,108895440.8618857
281,3275.0,7750.0,457871344.4960386,417563751.92485654,143307489.41609964,112200373.71939343
282,3275.0,7800.0,463053638.75846976,423068026.25968635,144894177.2577942,115696697.13814189
283,3275.0,7850.0,468326229.16537493,428651176.3321655,146590384.81856698,119042348.96293965
284,3275.0,7900.0,473689115.716753,434315664.62333757,148437826.91898328,122715119.94644943
285,3275.0,7950.0,479142298.41260505,440061706.47369385,150469950.92782468,126529353.94306797
286,3275.0,8000.0,484685777.2529305,445888971.6181262,152598699.21303213,130588982.97952974
287,3275.0,8050.0,490319552.2377293,451795940.28252745,154759925.01676175,134572498.01414278
288,3275.0,8100.0,496043623.3670019,457783517.209871,157119824.9662111,139022705.59897804
289,3275.0,8150.0,501857990.64074785,463851218.0027798,159620378.07025635,143210483.2453745
290,3275.0,8200.0,507762654.05896723,469999484.0722928,162433296.38233003,147672293.50710663
291,3275.0,8250.0,513757613.6216603,476231259.29728717,165525795.1669014,152448646.68317267
292,3275.0,8300.0,519842869.3288267,482544595.3533729,168535905.74965376,157015214.42844665
293,3275.0,8350.0,526018421.18046683,488939927.3218961,171717582.46553493,161764943.9182501
294,3275.0,8400.0,532284269.17658037,495418224.1148714,175250178.6581056,166729894.8128361
295,3275.0,8450.0,538640413.3171674,501978820.2439068,178868767.57705578,171770746.81016305
296,3275.0,8500.0,545086853.6022278,508620657.9181943,182632180.06043166,176682081.77033958
297,3275.0,8550.0,551623590.0317622,515344077.0725755,186778800.96841058,181989050.13256085
298,3275.0,8600.0,558250622.6057696,522150716.0811775,191309145.4247159,187480569.54032844
299,3275.0,8650.0,564967951.3242506,529039402.183509,196118501.66045895,193205734.65261853
300,3275.0,8700.0,571775576.1872053,536011247.2368013,201060516.26985484,199014700.86933446
301,3275.0,8750.0,578673497.1946336,543066445.4718298,206116233.0966941,204842911.0224252
302,3275.0,8800.0,585661714.3465352,550204226.9597,211246014.21691543,210863285.0023973
303,3275.0,8850.0,592740227.6429105,557424451.2572029,216581921.9384154,217086502.66656244
304,3275.0,8900.0,599909037.083759,564728710.0014081,221940138.15945137,223435104.20770648
305,3275.0,8950.0,607168142.6690813,572115947.6086264,227428644.20051312,229892024.52972522
306,3275.0,9000.0,614517544.3988769,579586025.5899469,233188378.2720262,236455747.96400416
307,3275.0,9050.0,621957242.273146,587138377.2057385,239075986.31577966,242871563.52339363
308,3275.0,9100.0,629487236.2918888,594773437.2073687,245007519.21801305,249489577.2620959
309,3275.0,9150.0,637107526.4551052,602491418.6420122,251223201.39861485,256162673.86289805
310,3275.0,9200.0,644818112.762795,610293453.5993975,257750014.3679786,263085454.93943396
311,3275.0,9250.0,652618995.2149583,618179586.6086717,264559675.645093,269888145.96754116
312,3275.0,9300.0,660510173.8115952,626148889.9240222,271528996.09055513,276617980.10963804
313,3275.0,9350.0,668491648.5527053,634201785.7068095,278472106.84535253,283574745.83451277
314,3275.0,9400.0,676563419.4382894,642339504.7621264,285610405.4652898,290818295.00699735
315,3275.0,9450.0,684725486.4683466,650561517.6919322,292766070.81835055,298188065.6764444
316,3275.0,9500.0,692977849.6428778,658868933.7663656,299929408.70368963,305702397.9371407
317,3275.0,9550.0,701320508.9618821,667260845.4846476,307145941.0526085,313049061.41512984
