,NO-N,NO-S,no-flex,trans,stor,full-flex
76,3250.0,5650.0,319330192.27157205,255493739.1605772,205413241.30382118,96051026.96409677
77,3250.0,5700.0,320720048.46611565,257770070.16300213,205176225.05124953,96410506.58595113
78,3250.0,5750.0,322200200.80513316,260113584.1304022,205020924.8074064,96826940.8094056
79,3250.0,5800.0,323770649.28862375,262528984.3447425,204945609.5041426,97262727.492477
80,3250.0,5850.0,325431393.9165878,265016977.0303245,204945076.68504795,97784719.03356247
81,3250.0,5900.0,327182434.68902564,267576412.41313112,205024306.84244683,98384951.16846353
82,3250.0,5950.0,329023771.605937,270208905.3242491,205179626.63562405,99118339.30340238
83,3250.0,6000.0,330955404.66732174,272913729.9465578,205419681.1396836,99970685.92443618
84,3250.0,6050.0,332977333.87318,275693150.7443922,205737294.87151518,100841175.64707695
85,3250.0,6100.0,335089559.2235119,278545835.8520627,206136937.12550518,101803200.21806104
86,3250.0,6150.0,337292080.7183173,281472595.10292834,206613003.37803012,102776790.98693997
87,3250.0,6200.0,339584898.35759604,284475481.710006,207164593.8581907,103877751.19698176
88,3250.0,6250.0,341968012.14134866,287554069.3723303,207800014.23214927,105008453.38714485
89,3250.0,6300.0,344441422.06957436,290709065.2737976,208503085.92448792,106220539.05835709
90,3250.0,6350.0,347005128.1422738,293938350.5817735,209284526.78278282,107562377.3801875
91,3250.0,6400.0,349659130.35944676,297245631.17163014,210149745.7813258,108956224.94593135
92,3250.0,6450.0,352403428.72109306,300630867.59759927,211105655.99489674,110459038.49129437
93,3250.0,6500.0,355238023.22721314,304092639.3472842,212134699.36531746,112051991.72283241
94,3250.0,6550.0,358162913.87780654,307630266.4362161,213244808.33934844,113735029.65594897
95,3250.0,6600.0,361178100.6728736,311246164.6869336,214439936.76112688,115486918.8367555
96,3250.0,6650.0,364283583.61241394,314935846.0390419,215700501.956513,117323478.1973813
97,3250.0,6700.0,367479362.69642794,318700562.517465,217049706.026214,119207268.36747903
98,3250.0,6750.0,370765437.9249158,322539047.57120794,218483916.33190495,121277207.40318361
99,3250.0,6800.0,374141809.2978769,326452103.963823,219989220.6646956,123363198.2593952
100,3250.0,6850.0,377608476.81531125,330442442.88684666,221576033.45420706,125516533.5885139
101,3250.0,6900.0,381165440.4772194,334511731.7727873,223266768.7646152,127756671.57726279
102,3250.0,6950.0,384812700.28360116,338658262.9077177,225033021.54467624,130085487.91671208
103,3250.0,7000.0,388550256.2344559,342881327.704539,226883927.09799898,132543115.90089889
104,3250.0,7050.0,392378108.3297847,347181409.78165,228814082.78702554,135183700.69360507
105,3250.0,7100.0,396296256.5695869,351559733.3005153,230848410.9704783,137865736.7541306
106,3250.0,7150.0,400304700.9538624,356016325.84491265,232966849.78626525,140601830.89162782
107,3250.0,7200.0,404403441.4826115,360552531.9240067,235155743.73909593,143390305.59408063
108,3250.0,7250.0,408592478.1558344,365167545.9513533,237437965.31169987,146305035.86183912
109,3250.0,7300.0,412871810.9735304,369860189.23586327,239809757.9088353,149211527.5031392
110,3250.0,7350.0,417241439.93570006,374630364.74535674,242268882.3622261,152247075.01045787
111,3250.0,7400.0,421701365.0423431,379480409.92222947,244815213.23251933,155318979.7878462
112,3250.0,7450.0,426251586.29346025,384409242.71992755,247447479.91723943,158485418.59882602
113,3250.0,7500.0,430892103.6890504,389417276.6030214,250168663.56529835,161755803.7941675
114,3250.0,7550.0,435622917.2291142,394505478.49390924,252961465.91119006,165025055.1628932
115,3250.0,7600.0,440444026.9136514,399672690.5902336,255826913.4415988,168463147.00079975
116,3250.0,7650.0,445355432.74266195,404920769.1314526,258777469.69787216,172004238.91217202
117,3250.0,7700.0,450357134.7161464,410249778.7320812,261811880.54887727,175638418.41330558
118,3250.0,7750.0,455449132.8341045,415659316.49966586,264962972.30810374,179270696.77513283
119,3250.0,7800.0,460631427.0965359,421150067.3072908,268200597.92407086,182979391.15772966
120,3250.0,7850.0,465904017.5034407,426719840.2690924,271515918.822433,186734960.740747
121,3250.0,7900.0,471266904.05481905,432371067.2214366,274913187.85592806,190538615.25885257
122,3250.0,7950.0,476720086.7506709,438103960.3168637,278382523.9122467,194489711.35818914
123,3250.0,8000.0,482263565.5909964,443918192.8998937,281958280.5078398,198554618.28979546
124,3250.0,8050.0,487897340.5757951,449812266.9612587,285614222.986057,202603354.0815107
125,3250.0,8100.0,493621411.7050677,455787081.7381685,289355838.82762873,206834523.79481733
126,3250.0,8150.0,499435778.97881365,461842163.69366544,293194603.1541898,211142577.2393586
127,3250.0,8200.0,505340442.39703315,467977950.3223316,297129857.1767532,215551430.30778015
128,3250.0,8250.0,511335401.95972633,474197336.53673095,301175399.8518635,219956562.35799003
129,3250.0,8300.0,517420657.66689265,480498398.82743967,305313406.8256506,224452065.64108598
130,3250.0,8350.0,523596209.5185327,486881572.3948018,309539488.7882712,229084123.62888795
131,3250.0,8400.0,529862057.51464605,493347813.9074118,313867484.3024981,233764813.67257497
132,3250.0,8450.0,536218201.6552333,499896457.8195619,318285322.05118155,238635345.25973904
