,NO-N,NO-S,no-flex,trans,stor,full-flex
44,3250.0,4050.0,322531158.3281893,218494511.94681057,243780518.60760623,117140400.7292984
45,3250.0,4100.0,321031537.89958036,218648405.51050484,240880934.96418256,114998537.23308629
46,3250.0,4150.0,319622213.6154454,218866104.9223834,238046292.31204647,112931083.28208147
47,3250.0,4200.0,318303185.4757833,219147720.98509812,235244570.62873524,110954626.49881732
48,3250.0,4250.0,317074453.48059523,219492870.71419334,232481669.769544,108958767.26181193
49,3250.0,4300.0,315936017.62988055,219898347.07829145,229765087.64166358,107003748.10452542
50,3250.0,4350.0,314887877.92363936,220367145.00852057,227107473.05772954,105147495.98914923
51,3250.0,4400.0,313930034.3618716,220898994.39826798,224508350.35368302,103381413.23700437
52,3250.0,4450.0,313062486.9445776,221493986.56413203,221954765.92111447,101623239.92434391
53,3250.0,4500.0,312285235.67175686,222152336.27019635,219432648.02668923,100030567.10158312
54,3250.0,4550.0,311598280.5434099,222873278.1774732,216960300.43324336,98346727.10393259
55,3250.0,4600.0,311001621.55953604,223657517.45155185,214539655.49078155,96706088.4962812
56,3250.0,4650.0,310495258.7201359,224502106.20906666,212193816.5963996,95174309.02431898
57,3250.0,4700.0,310079192.02520937,225413290.2068145,209894488.99604255,93627929.57202674
58,3250.0,4750.0,309753421.4747563,226395223.16003352,207634806.81151733,92138137.92732969
59,3250.0,4800.0,309517947.0687767,227443742.88782328,205431818.14495316,90900268.88366385
60,3250.0,4850.0,309372768.80727065,228553569.13971448,203273371.0118202,89721459.2587607
61,3250.0,4900.0,309317886.69023824,229729550.6926403,201164439.36691245,88466987.61833157
62,3250.0,4950.0,309353300.7176791,230971286.05409607,199102689.11663496,87287735.55700046
63,3250.0,5000.0,309479010.8895935,232281702.7328848,197101586.27076772,86237622.80470741
64,3250.0,5050.0,309695017.2059816,233662624.43207383,195172467.4212206,85147393.0164781
65,3250.0,5100.0,310001319.66684324,235110005.9454552,193297073.32024938,84202065.07374303
66,3250.0,5150.0,310397918.27217823,236622977.00191522,191459639.95063806,83323614.00293563
67,3250.0,5200.0,310884813.0219867,238199648.57731247,189682792.19484222,82452346.00778337
68,3250.0,5250.0,311462003.91626894,239841996.40415257,187936461.15058452,81685661.83457464
69,3250.0,5300.0,312129490.95502436,241551113.58587942,186253250.81789574,80920926.83140236
70,3250.0,5350.0,312887274.13825345,243329380.31380063,184624506.4245735,80186521.29229407
71,3250.0,5400.0,313735353.46595615,245179303.42577258,183044296.33098617,79496256.80387549
72,3250.0,5450.0,314673728.93813217,247099168.03415635,181502534.99538752,78950656.43801643
73,3250.0,5500.0,315702400.554782,249091834.70056847,180026703.3281063,78381815.07156023
74,3250.0,5550.0,316821368.315905,251155659.2013073,178608145.95681298,77888307.1240485
75,3250.0,5600.0,318030632.2215017,253292517.26779193,177260373.34049278,77440205.78408356
76,3250.0,5650.0,319330192.2715719,255498783.15304554,175982857.72524735,77082451.88489692
77,3250.0,5700.0,320720048.4661158,257774605.6489142,174761460.58847192,76853793.13183576
78,3250.0,5750.0,322200200.80513287,260117635.98274463,173619524.0628135,76625328.06249575
79,3250.0,5800.0,323770649.28862375,262532616.1646179,172534151.61269838,76474207.61003703
80,3250.0,5850.0,325431393.9165879,265020262.23575684,171519841.5489961,76360694.15176606
81,3250.0,5900.0,327182434.6890255,267579434.19549114,170559248.60718974,76284837.29232258
82,3250.0,5950.0,329023771.60593706,270211672.6371977,169676479.845856,76388365.05348457
83,3250.0,6000.0,330955404.6673217,272916265.88187194,168861442.9147607,76547888.36459053
84,3250.0,6050.0,332977333.87318003,275695467.20216703,168093449.69571185,76811365.11847582
85,3250.0,6100.0,335089559.2235119,278547937.0158724,167428674.35688213,77115476.69080715
86,3250.0,6150.0,337292080.7183173,281474486.7680996,166785113.23493063,77543794.97382876
