,NO-N,NO-S,no-flex,trans,stor,full-flex
117,3250.0,7700.0,450357134.71614665,410249778.7320812,172614097.72395137,122395778.11635567
118,3250.0,7750.0,455449132.8341043,415659316.4996656,174340289.46506613,125492721.94208793
119,3250.0,7800.0,460631427.09653574,421150067.3072908,176217974.2002818,128594200.1919941
120,3250.0,7850.0,465904017.50344086,426719840.2690924,178225818.13422403,131702479.01058558
121,3250.0,7900.0,471266904.05481935,432371067.2214366,180318657.78257802,134955467.43480024
122,3250.0,7950.0,476720086.750671,438103960.31686366,182503091.82265908,138316678.99402335
123,3250.0,8000.0,482263565.5909964,443918192.8998938,184784931.80793652,141753909.82809365
124,3250.0,8050.0,487897340.5757951,449812266.9612588,187158867.4296228,145404987.54930088
125,3250.0,8100.0,493621411.7050677,455787081.73816824,189625744.31120285,149051694.45062685
126,3250.0,8150.0,499435778.97881377,461842163.69366556,192175973.71629974,152831169.52609977
127,3250.0,8200.0,505340442.3970335,467977950.32233155,194846719.45378858,156864529.43200472
128,3250.0,8250.0,511335401.9597265,474197336.53673095,197613979.46436772,161167214.54712194
129,3250.0,8300.0,517420657.6668927,480498398.82743955,200580535.69573388,165514662.28952292
130,3250.0,8350.0,523596209.5185329,486881572.39480174,203712892.35830495,170010899.57329413
131,3250.0,8400.0,529862057.51464576,493347813.90741205,206883763.22650778,174661042.66882023
132,3250.0,8450.0,536218201.6552332,499896457.8195617,210148326.45731968,179215771.6044791
133,3250.0,8500.0,542664641.9402939,506526460.96179724,213583085.26594815,183935508.79788005
134,3250.0,8550.0,549201378.3698279,513238163.50711286,217264015.2342345,188833245.99921322
135,3250.0,8600.0,555828410.9438357,520033177.62934464,221177070.735196,193986701.46568805
136,3250.0,8650.0,562545739.6623166,526910345.6694343,225122566.87634096,199632414.69685444
137,3250.0,8700.0,569353364.5252712,533870769.5927312,229219280.96859547,205362696.69032013
138,3250.0,8750.0,576251285.5326992,540914629.05628,233423751.62879872,210797379.4074542
139,3250.0,8800.0,583239502.6846012,548041167.2638869,237735950.80731022,216533688.3402332
140,3250.0,8850.0,590318015.9809762,555250251.712264,242251262.30678445,222570277.15280998
141,3250.0,8900.0,597486825.421825,562543450.5485662,246958106.75755963,228329498.51756775
142,3250.0,8950.0,604745931.0071471,569919729.9483933,251818392.76336142,234354148.13751027
143,3250.0,9000.0,612095332.736943,577378953.8500401,256975511.19034013,240518298.34478438
144,3250.0,9050.0,619535030.6112121,584920567.3781497,262079962.11629117,246528506.27676642
145,3250.0,9100.0,627065024.6299549,592544996.5182968,267453593.4109844,252835100.9799685
146,3250.0,9150.0,634685314.7931708,600252452.6805454,273303137.942995,259168633.63093093
147,3250.0,9200.0,642395901.1008611,608044054.7512826,279157848.5843011,265667917.65064126
148,3250.0,9250.0,650196783.5530239,615919841.9091471,285232962.67132807,272089909.97461915
149,3250.0,9300.0,658087962.1496608,623878902.4354584,291581290.92673045,278670994.9674613
150,3250.0,9350.0,666069436.890771,631921647.4933063,297951754.44271636,285612195.468635
151,3250.0,9400.0,674141207.7763548,640049291.0078547,304462406.92201394,292670084.01979345
152,3250.0,9450.0,682303274.8064125,648261314.4168849,311049022.140367,299720169.3231865
153,3250.0,9500.0,690555637.9809433,656558801.6372128,317848250.24258727,307257250.4843258
154,3250.0,9550.0,698898297.2999474,664940862.6136274,325001684.95648676,314704146.2093498
155,3250.0,9600.0,707331252.7634257,673407997.0556719,332151067.2274382,322309403.1872151
156,3250.0,9650.0,715854504.3713771,681960352.6446667,339385307.76480174,330259053.36563796
157,3250.0,9700.0,724468052.1238017,690598119.1838768,346884211.22975695,338154811.43525296
158,3250.0,9750.0,733171896.0207006,699320978.8425896,354466715.0966906,346263327.79208535
159,3250.0,9800.0,741966036.062072,708128207.6890411,362073832.7711135,354114784.88083297
160,3250.0,9850.0,750850472.2479179,717020683.345835,369897934.4593241,362380942.56557363
161,3250.0,9900.0,759825204.5782367,725999406.6558087,377863327.5615671,370461239.06607145
162,3250.0,9950.0,768890233.0530293,735064167.9409693,385967480.48717034,378745528.6269779
163,3275.0,1850.0,480329851.87768984,271621011.8479068,425139189.95937264,249883159.35363445
164,3275.0,1900.0,474857201.0922463,268901420.25977033,419693737.87189096,245846791.3160305
165,3275.0,1950.0,469474846.45127624,266267508.44316882,414329109.0826388,241929001.2083733
166,3275.0,2000.0,464182787.95478,263718667.64017487,409049300.9576007,237877922.2225845
167,3275.0,2050.0,458981025.6027571,261253409.44811422,403851021.9596767,233937616.31222314
168,3275.0,2100.0,453869559.39520764,258871912.71007782,398729916.343037,230036675.78857833
169,3275.0,2150.0,448848389.33213186,256574005.5000001,393686970.0415117,226200810.1109924
170,3275.0,2200.0,443917515.4135293,254352227.68185413,388722199.3216082,222427596.87594074
171,3275.0,2250.0,439076937.63940054,252207559.20100394,383830296.5788931,218713405.47874188
172,3275.0,2300.0,434326656.0097451,250140878.5099959,379006597.737519,214979980.52216065
173,3275.0,2350.0,429666670.52456343,248152365.09663618,374249719.76746154,211343654.7094802
174,3275.0,2400.0,425096981.1838554,246237837.73223507,369567079.3788875,207691106.8044822
175,3275.0,2450.0,420617587.9876205,244394740.9711263,364955439.89043516,204191895.39629433
176,3275.0,2500.0,416228490.93585896,242614240.40284276,360398193.296185,200827888.2315039
177,3275.0,2550.0,411929690.0285713,240902376.87507138,355910008.048538,197471584.18148234
178,3275.0,2600.0,407721185.26575696,239259507.9575469,351488940.24510574,194133259.79106808
179,3275.0,2650.0,403602976.6474165,237690172.76065835,347132871.2899324,190792143.64583707
180,3275.0,2700.0,399575064.1735492,236186155.44935474,342828518.9298981,187503400.88069168
181,3275.0,2750.0,395637447.84415555,234744665.7215513,338584093.2323998,184247107.5800969
182,3275.0,2800.0,391790127.6592353,233366872.0673682,334399087.713624,181005879.84550473
183,3275.0,2850.0,388033103.6187888,232051955.9301169,330276203.8626819,177915136.2906806
184,3275.0,2900.0,384366375.72281563,230797581.27635354,326198474.4658975,174801046.1903866
185,3275.0,2950.0,380789943.9713161,229608567.46516106,322168011.6480392,171782861.45096087
186,3275.0,3000.0,377303808.3642899,228479854.8561848,318184843.93573225,168771238.65527076
187,3275.0,3050.0,373907968.9017373,227413924.0675212,314252600.31942946,165806255.37694663
188,3275.0,3100.0,370602425.5836582,226409409.10364816,310367859.03710407,162781836.0152317
189,3275.0,3150.0,367387178.41005266,225468411.51565978,306541583.10452783,159881236.44807294
190,3275.0,3200.0,364262227.38092035,224589452.5015323,302763550.19878095,157064721.789153
191,3275.0,3250.0,361227572.4962621,223771608.08528787,299024210.68496364,154275415.73046374
192,3275.0,3300.0,358283213.75607705,223014386.79286706,295337114.2061782,151522235.10630873
193,3275.0,3350.0,355429151.16036546,222315369.37960818,291703539.6049191,148848883.76000062
194,3275.0,3400.0,352665384.7091275,221674571.310747,288118655.9035261,146166857.58602992
195,3275.0,3450.0,349991914.402363,221088649.41533038,284585045.7383585,143535202.90869787
196,3275.0,3500.0,347408740.2400721,220560755.09021074,281101714.0994566,140838630.74515474
197,3275.0,3550.0,344915862.2222546,220093450.8447248,277675805.08753294,138259253.15636724
198,3275.0,3600.0,342513280.3489105,219684071.19104648,274284573.5272584,135755229.8635852
199,3275.0,3650.0,340200994.62004036,219339545.8887767,270931588.3361038,133132277.57678196
200,3275.0,3700.0,337979005.0356434,219061038.01593876,267613717.43347874,130698116.3562749
201,3275.0,3750.0,335847311.5957199,218838706.77698994,264352276.93937084,128209915.54173811
202,3275.0,3800.0,333805914.30027,218674748.50737867,261136298.08865538,125811510.21001646
203,3275.0,3850.0,331854813.1492937,218569603.34865695,257956308.30521306,123422254.44771759
204,3275.0,3900.0,329994008.1427908,218520998.44452724,254811758.9681195,121147009.7951706
205,3275.0,3950.0,328223499.28076154,218535752.20129725,251721756.38755426,118916393.13981837
206,3275.0,4000.0,326543286.5632057,218608081.90264484,248676153.20153445,116790732.68938464
207,3275.0,4050.0,324953369.99012345,218738418.30029258,245685119.43089235,114587822.58284412
208,3275.0,4100.0,323453749.5615146,218932637.63813266,242728157.3648144,112531968.90264887
209,3275.0,4150.0,322044425.27737945,219189424.49242958,239835486.6402866,110481444.97234267
210,3275.0,4200.0,320725397.1377177,219509163.07640252,236971900.61743793,108488328.42656055
211,3275.0,4250.0,319496665.1425293,219891661.00672114,234144599.74065277,106558775.13682932
212,3275.0,4300.0,318358229.29181474,220333572.3992748,231366373.53242278,104542218.69778053
213,3275.0,4350.0,317310089.58557355,220837996.28501233,228643544.68368337,102773509.97209696
214,3275.0,4400.0,316352246.0238058,221404853.853926,225969483.239503,100856175.52725364
215,3275.0,4450.0,315484698.6065118,222034246.59924042,223337382.64067277,99092745.60870081
216,3275.0,4500.0,314707447.333691,222726431.70623288,220735623.33340055,97467238.31257196
217,3275.0,4550.0,314020492.20534384,223480378.09415177,218192652.0240573,95754618.1244893
218,3275.0,4600.0,313423833.22147006,224296588.42813727,215693132.49822876,94113784.45371552
219,3275.0,4650.0,312917470.3820701,225172339.9274691,213247038.75806034,92584944.48204468
220,3275.0,4700.0,312501403.68714345,226113968.73325282,210843087.81842944,91128063.43990476
221,3275.0,4750.0,312175633.1366904,227125711.98605683,208489613.34196568,89644162.78300557
222,3275.0,4800.0,311940158.7307109,228203486.29688355,206181319.5393853,88313612.23556389
223,3275.0,4850.0,311794980.4692047,229341894.04756153,203912834.07269344,87064283.31828034
224,3275.0,4900.0,311740098.35217226,230545774.86707336,201703703.74386963,85884873.71069539
225,3275.0,4950.0,311775512.3796131,231814883.07421425,199541470.5475446,84709185.48645346
226,3275.0,5000.0,311901222.55152774,233152255.47677165,197433088.50048164,83545304.09525698
227,3275.0,5050.0,312117228.8679158,234559730.2214208,195403469.77417123,82438898.12402266
228,3275.0,5100.0,312423531.3287774,236033246.88556033,193414876.48914665,81428305.80618569
229,3275.0,5150.0,312820129.9341123,237571852.5706561,191456778.2090547,80436970.28136401
230,3275.0,5200.0,313307024.6839209,239173721.62252846,189548897.7675452,79547288.91003385
231,3275.0,5250.0,313884215.57820296,240840826.4595771,187685778.41161996,78734049.09983446
232,3275.0,5300.0,314551702.6169585,242574213.16455737,185880546.955855,77923043.68712956
233,3275.0,5350.0,315309485.8001877,244376411.92434013,184126915.7785785,77136655.11240008
234,3275.0,5400.0,316157565.12789035,246249987.29110318,182402092.6526086,76400939.7649236
235,3275.0,5450.0,317095940.6000664,248193159.94441152,180707438.486499,75777269.24414456
236,3275.0,5500.0,318124612.2167162,250208845.01115555,179094345.40434894,75179416.07104401
237,3275.0,5550.0,319243579.97783935,252295363.75341853,177537504.48617405,74631768.32594319
238,3275.0,5600.0,320452843.883436,254454509.27518237,176076191.5511631,74179574.01987356
239,3275.0,5650.0,321752403.9335063,256682722.66123807,174646220.26598057,73789908.24272878
240,3275.0,5700.0,323142260.12805,258980185.12675983,173292717.84946874,73552836.79051334
241,3275.0,5750.0,324622412.467067,261344538.62004814,171992211.0940586,73320000.82687856
242,3275.0,5800.0,326192860.950558,263780551.86554223,170763703.06063405,73120080.80170695
243,3275.0,5850.0,327853605.57852215,266288932.44908047,169576831.5912561,73044267.56158
244,3275.0,5900.0,329604646.35095984,268868505.4292693,168460716.14920533,72953592.15093395
245,3275.0,5950.0,331445983.26787096,271520906.3242973,167408111.36458883,73055691.42756589
246,3275.0,6000.0,333377616.32925594,274245411.6301768,166435464.31292304,73296768.51230972
247,3275.0,6050.0,335399545.5351142,277044307.2957674,165513660.2831338,73460844.33357328
248,3275.0,6100.0,337511770.8854461,279916252.15766615,164623309.30055526,73725757.78807512
249,3275.0,6150.0,339714292.38025147,282862060.8670479,163808528.57639325,74026840.64467907
250,3275.0,6200.0,342007110.01953036,285883820.10562146,163064980.6137617,74431047.03936514
251,3275.0,6250.0,344390223.8032826,288981096.04801077,162391399.65935698,74994387.7964011
252,3275.0,6300.0,346863633.7315086,292154595.6816777,161776392.9571717,75563210.79424314
253,3275.0,6350.0,349427339.80420804,295402175.48402524,161259514.86310536,76214382.56217651
254,3275.0,6400.0,352081342.02138084,298727591.8978799,160793944.55888212,76963518.40417363
255,3275.0,6450.0,354825640.38302743,302130805.19288504,160379947.1401607,77741221.4514971
256,3275.0,6500.0,357660234.88914734,305610366.1382611,160049910.974153,78624808.0546489
257,3275.0,6550.0,360585125.53974074,309165593.46161216,159789828.46883592,79647814.9436546
258,3275.0,6600.0,363600312.3348075,312798932.9787308,159590591.97609013,80769856.30113328
259,3275.0,6650.0,366705795.2743482,316505830.42592925,159492930.18960807,81914643.02021405
260,3275.0,6700.0,369901574.3583622,320287558.1633627,159427741.40414083,83133892.21589676
261,3275.0,6750.0,373187649.5868499,324142833.6373068,159425334.76955593,84500089.8420035
262,3275.0,6800.0,376564020.9598108,328072465.05456007,159481028.48872778,85803141.22643901
263,3275.0,6850.0,380030688.47724533,332079196.88947105,159625610.1696416,87276221.3269278
264,3275.0,6900.0,383587652.13915354,336164732.3918531,159825603.50346115,88609633.71066114
265,3275.0,6950.0,387234911.94553506,340327335.536635,160127015.45551017,90145096.69138446
266,3275.0,7000.0,390972467.8963903,344566288.13705635,160563583.56888458,91813879.31186222
267,3275.0,7050.0,394800319.9917188,348882078.6180831,161085959.08693144,93581605.91447386
268,3275.0,7100.0,398718468.2315211,353275943.2719318,161676137.9476952,95488943.60387787
269,3275.0,7150.0,402726912.6157965,357747917.5396216,162360994.24883458,97306630.26647437
270,3275.0,7200.0,406825653.1445457,362299360.6847,163126034.53859013,99182315.96137135
271,3275.0,7250.0,411014689.81776834,366929465.2109366,163967749.99856025,101150916.24865104
272,3275.0,7300.0,415294022.6354646,371637025.34558845,164852791.62895942,103157665.70717996
273,3275.0,7350.0,419663651.59763426,376421942.5078165,165790570.62889358,105308596.18100902
274,3275.0,7400.0,424123576.7042776,381286586.65785486,166799892.13034979,107535816.18091245
275,3275.0,7450.0,428673797.9553942,386229871.38996696,167884010.9038861,109900816.50479487
276,3275.0,7500.0,433314315.35098493,391252211.9938107,169108682.11551344,112366043.65319294
277,3275.0,7550.0,438045128.89104843,396354577.9788742,170471347.7274602,114995147.73466279
278,3275.0,7600.0,442866238.57558554,401535810.55342734,171901816.4757694,117911902.90298966
279,3275.0,7650.0,447777644.40459657,406797780.76258165,173411858.9841773,120904711.06591499
280,3275.0,7700.0,452779346.37808084,412140569.0832626,175002524.76383576,123981420.2001533
281,3275.0,7750.0,457871344.4960385,417563751.92485654,176728716.50495052,127055097.33645315
282,3275.0,7800.0,463053638.75847,423068026.25968623,178606401.2401661,130201240.85318777
283,3275.0,7850.0,468326229.16537493,428651176.33216536,180614245.17410836,133305713.36948211
284,3275.0,7900.0,473689115.71675324,434315664.6233376,182707084.82246238,136644691.79231545
285,3275.0,7950.0,479142298.4126051,440061706.47369385,184891518.8625434,139982548.79233363
286,3275.0,8000.0,484685777.2529306,445888971.6181261,187173358.84782085,143526428.08267248
287,3275.0,8050.0,490319552.23772955,451795940.28252757,189547294.46950704,147129268.68316177
288,3275.0,8100.0,496043623.3670019,457783517.209871,192014171.35108715,150866845.11473477
289,3275.0,8150.0,501857990.6407481,463851218.0027797,194564400.75618404,154772789.56123894
290,3275.0,8200.0,507762654.0589673,469999484.0722925,197235146.49367303,159007042.63337043
291,3275.0,8250.0,513757613.6216602,476231259.29728705,200002406.50425208,163291524.47872227
292,3275.0,8300.0,519842869.3288267,482544595.35337263,202968962.73561805,167769696.77368534
293,3275.0,8350.0,526018421.1804669,488939927.3218961,206101319.3981893,172228780.43033004
294,3275.0,8400.0,532284269.1765804,495418224.1148718,209272190.26639226,176956462.6155791
295,3275.0,8450.0,538640413.3171673,501978820.2439074,212536753.49720395,181530230.20657745
296,3275.0,8500.0,545086853.6022283,508620657.9181943,215971512.30583236,186243435.83910942
297,3275.0,8550.0,551623590.0317621,515344077.0725756,219652442.274119,191328003.8156614
298,3275.0,8600.0,558250622.6057695,522150716.0811776,223565497.77508038,196656235.8888134
299,3275.0,8650.0,564967951.3242509,529039402.18350905,227510993.91622528,202354285.4417429
300,3275.0,8700.0,571775576.1872052,536011247.23680097,231607708.00847968,208006956.63011605
301,3275.0,8750.0,578673497.1946332,543066445.4718299,235812178.66868314,213498234.28511098
302,3275.0,8800.0,585661714.3465352,550204226.9597,240124377.84719464,219290930.1838599
303,3275.0,8850.0,592740227.6429104,557424451.2572031,244639689.34666884,225231468.8011431
304,3275.0,8900.0,599909037.083759,564728710.0014081,249346533.79744408,231078180.49045098
305,3275.0,8950.0,607168142.6690811,572115947.6086264,254206819.80324578,237084431.81649506
306,3275.0,9000.0,614517544.3988769,579586025.5899472,259363938.23022452,243318860.84485808
307,3275.0,9050.0,621957242.2731462,587138377.2057385,264468389.1561755,249319706.662616
308,3275.0,9100.0,629487236.2918892,594773437.207369,269842020.4508688,255662450.78564584
309,3275.0,9150.0,637107526.4551052,602491418.642012,275691564.98287916,262062141.98539528
310,3275.0,9200.0,644818112.7627951,610293453.5993977,281546275.6241855,268453484.18727064
311,3275.0,9250.0,652618995.2149585,618179586.6086717,287621389.7112126,274946180.0562622
312,3275.0,9300.0,660510173.8115951,626148889.924022,293969717.9666149,281666204.1353989
313,3275.0,9350.0,668491648.5527052,634201785.7068096,300340181.4826008,288627061.5587353
314,3275.0,9400.0,676563419.4382893,642339504.7621264,306850833.9618982,295663952.551447
315,3275.0,9450.0,684725486.4683466,650561517.6919323,313437449.1802513,302909858.0745582
316,3275.0,9500.0,692977849.6428775,658868933.7663658,320236677.28247154,310553691.1304935
317,3275.0,9550.0,701320508.9618819,667260845.4846474,327390111.9963711,317858629.8660776
