,NO-N,NO-S,no-flex,trans,stor,full-flex
89,3250.0,6300.0,344441422.06957436,290709065.2737975,165770150.7213472,76936285.51591502
90,3250.0,6350.0,347005128.1422738,293938350.5817735,165406484.0716244,77627547.97901961
91,3250.0,6400.0,349659130.3594467,297245631.17163026,165109045.02034125,78464004.9728139
92,3250.0,6450.0,352403428.72109324,300630867.59759927,164902127.10327843,79240393.88044688
93,3250.0,6500.0,355238023.2272132,304092639.3472841,164742336.496795,80256142.73313834
94,3250.0,6550.0,358162913.8778066,307630266.436216,164658393.0590444,81336929.47076373
95,3250.0,6600.0,361178100.6728737,311246164.6869337,164684047.4915946,82551151.61092453
96,3250.0,6650.0,364283583.6124141,314935846.0390418,164759520.72961593,83807772.01140215
97,3250.0,6700.0,367479362.69642794,318700562.5174649,164890673.65539438,85171243.9317884
98,3250.0,6750.0,370765437.9249156,322539047.5712078,165109348.1773113,86627914.3467143
99,3250.0,6800.0,374141809.29787666,326452103.963823,165387505.49189976,88076278.5555711
100,3250.0,6850.0,377608476.8153112,330442442.8868465,165727394.87696418,89632498.55554703
101,3250.0,6900.0,381165440.4772192,334511731.77278733,166122286.22974804,91150495.40958828
102,3250.0,6950.0,384812700.2836009,338658262.9077177,166601169.39464507,92829083.32275754
103,3250.0,7000.0,388550256.2344559,342881327.70453894,167219312.7260859,94567193.07772473
104,3250.0,7050.0,392378108.32978487,347181409.78165,167887935.9518813,96400918.41743599
105,3250.0,7100.0,396296256.5695867,351559733.3005153,168643303.5144519,98288604.69390418
106,3250.0,7150.0,400304700.9538623,356016325.8449129,169496731.35124362,100218350.98213682
107,3250.0,7200.0,404403441.48261154,360552531.92400664,170405421.38258368,102238731.75270408
108,3250.0,7250.0,408592478.155834,365167545.95135325,171431920.6932362,104323470.04272327
109,3250.0,7300.0,412871810.97353053,369860189.2358632,172516708.66042888,106354396.62768187
110,3250.0,7350.0,417241439.9357003,374630364.7453567,173684589.63885358,108581750.66510364
111,3250.0,7400.0,421701365.0423434,379480409.9222294,174962080.89724416,110931882.09705454
112,3250.0,7450.0,426251586.2934601,384409242.7199276,176317379.70386946,113338162.23781918
113,3250.0,7500.0,430892103.68905044,389417276.60302156,177692087.45209453,115924844.65441988
114,3250.0,7550.0,435622917.22911406,394505478.4939093,179142227.70626935,118625367.72355345
115,3250.0,7600.0,440444026.91365135,399672690.59023386,180686607.67155474,121369865.7184459
116,3250.0,7650.0,445355432.7426621,404920769.1314525,182353872.84327844,124203602.51962401
117,3250.0,7700.0,450357134.7161468,410249778.7320812,184112946.1050397,127122818.48987645
118,3250.0,7750.0,455449132.8341045,415659316.4996659,186001327.90678674,130132055.8039999
119,3250.0,7800.0,460631427.09653556,421150067.30729055,187991862.6485007,133330694.05007613
120,3250.0,7850.0,465904017.50344056,426719840.2690923,190050888.07157132,136704005.72759175
121,3250.0,7900.0,471266904.05481905,432371067.2214366,192238990.26002198,140275713.39384925
122,3250.0,7950.0,476720086.7506709,438103960.3168633,194575146.8737694,143752459.4921287
123,3250.0,8000.0,482263565.59099627,443918192.89989334,197058092.38304493,147255514.91767293
124,3250.0,8050.0,487897340.5757953,449812266.96125865,199592885.739299,150851660.20874766
125,3250.0,8100.0,493621411.70506775,455787081.73816836,202216705.4179509,154533421.53772324
126,3250.0,8150.0,499435778.97881377,461842163.69366527,204898497.5697798,158247002.31477326
127,3250.0,8200.0,505340442.3970334,467977950.3223318,207687206.74271524,162193260.02208272
128,3250.0,8250.0,511335401.9597265,474197336.536731,210598894.19405156,166188261.49469495
129,3250.0,8300.0,517420657.6668927,480498398.82743955,213651542.57367337,170387808.44174913
130,3250.0,8350.0,523596209.5185329,486881572.3948019,216790337.30843222,174647143.98380044
131,3250.0,8400.0,529862057.51464623,493347813.9074119,219969596.444858,179111525.45028493
132,3250.0,8450.0,536218201.655233,499896457.81956184,223264045.3849686,183777744.63660023
133,3250.0,8500.0,542664641.9402943,506526460.9617974,226738350.31062722,188641036.00915256
134,3250.0,8550.0,549201378.369828,513238163.50711226,230372303.34480596,193401633.5803265
135,3250.0,8600.0,555828410.9438357,520033177.6293449,234133939.54395893,198351604.65328106
136,3250.0,8650.0,562545739.6623167,526910345.66943467,238008195.7625258,203431037.36636
137,3250.0,8700.0,569353364.525271,533870769.5927312,242039994.288603,208839374.32798684
138,3250.0,8750.0,576251285.5326991,540914629.05628,246280681.23136958,214214628.5625523
139,3250.0,8800.0,583239502.6846007,548041167.2638872,250650058.27836645,219772409.73329166
140,3250.0,8850.0,590318015.9809765,555250251.7122641,255118513.7685923,225557063.61862522
141,3250.0,8900.0,597486825.4218248,562543450.5485657,259673601.70689362,231619231.37487286
